genome_id,genome_name,species,cluster,cluster_size,genome_length,n_contigs,file,status
1280.59291,Staphylococcus aureus CFSA15SA115,Staphylococcus aureus,nogroup:1280.59291,1,2806029,36,genomes/1280.59291.fna,ok
1280.59292,Staphylococcus aureus CFSA15SA117,Staphylococcus aureus,nogroup:1280.59292,1,2784219,12,genomes/1280.59292.fna,ok
1280.59293,Staphylococcus aureus CFSA15SA114,Staphylococcus aureus,nogroup:1280.59293,1,2758922,25,genomes/1280.59293.fna,ok
1280.59294,Staphylococcus aureus CFSA15SA113,Staphylococcus aureus,nogroup:1280.59294,1,2746399,32,genomes/1280.59294.fna,ok
1280.59295,Staphylococcus aureus CFSA15SA112,Staphylococcus aureus,nogroup:1280.59295,1,2802661,40,genomes/1280.59295.fna,ok
1280.59296,Staphylococcus aureus CFSA15SA110,Staphylococcus aureus,nogroup:1280.59296,1,2895828,40,genomes/1280.59296.fna,ok
1280.59297,Staphylococcus aureus CFSA15SA111,Staphylococcus aureus,nogroup:1280.59297,1,2798009,34,genomes/1280.59297.fna,ok
1280.59298,Staphylococcus aureus CFSA15SA109,Staphylococcus aureus,nogroup:1280.59298,1,2812183,11,genomes/1280.59298.fna,ok
1280.59299,Staphylococcus aureus CFSA15SA108,Staphylococcus aureus,nogroup:1280.59299,1,2746037,13,genomes/1280.59299.fna,ok
1280.59300,Staphylococcus aureus CFSA15SA106,Staphylococcus aureus,nogroup:1280.59300,1,2821647,15,genomes/1280.59300.fna,ok
1280.59301,Staphylococcus aureus CFSA15SA105,Staphylococcus aureus,nogroup:1280.59301,1,2744415,35,genomes/1280.59301.fna,ok
1280.59302,Staphylococcus aureus CFSA15SA107,Staphylococcus aureus,nogroup:1280.59302,1,2783117,14,genomes/1280.59302.fna,ok
1280.59303,Staphylococcus aureus CFSA15SA104,Staphylococcus aureus,nogroup:1280.59303,1,2811263,14,genomes/1280.59303.fna,ok
1280.59304,Staphylococcus aureus CFSA15SA101,Staphylococcus aureus,nogroup:1280.59304,1,2790353,20,genomes/1280.59304.fna,ok
1280.59305,Staphylococcus aureus CFSA15SA103,Staphylococcus aureus,nogroup:1280.59305,1,2779953,25,genomes/1280.59305.fna,ok
1280.59306,Staphylococcus aureus CFSA15SA102,Staphylococcus aureus,nogroup:1280.59306,1,2873981,48,genomes/1280.59306.fna,ok
1280.59307,Staphylococcus aureus CFSA15SA100,Staphylococcus aureus,nogroup:1280.59307,1,2765245,35,genomes/1280.59307.fna,ok
1280.59308,Staphylococcus aureus CFSA15SA099,Staphylococcus aureus,nogroup:1280.59308,1,2767774,20,genomes/1280.59308.fna,ok
1280.59309,Staphylococcus aureus CFSA15SA098,Staphylococcus aureus,nogroup:1280.59309,1,2742049,8,genomes/1280.59309.fna,ok
1280.59310,Staphylococcus aureus CFSA15SA096,Staphylococcus aureus,nogroup:1280.59310,1,2728604,9,genomes/1280.59310.fna,ok
1280.59311,Staphylococcus aureus CFSA15SA095,Staphylococcus aureus,nogroup:1280.59311,1,2757433,13,genomes/1280.59311.fna,ok
1280.59312,Staphylococcus aureus CFSA15SA097,Staphylococcus aureus,nogroup:1280.59312,1,2779571,15,genomes/1280.59312.fna,ok
1280.59313,Staphylococcus aureus CFSA15SA093,Staphylococcus aureus,nogroup:1280.59313,1,2711654,19,genomes/1280.59313.fna,ok
1280.59314,Staphylococcus aureus CFSA15SA092,Staphylococcus aureus,nogroup:1280.59314,1,2784819,22,genomes/1280.59314.fna,ok
1280.59315,Staphylococcus aureus CFSA15SA090,Staphylococcus aureus,nogroup:1280.59315,1,2760519,40,genomes/1280.59315.fna,ok
1280.59316,Staphylococcus aureus CFSA15SA088,Staphylococcus aureus,nogroup:1280.59316,1,2764903,34,genomes/1280.59316.fna,ok
1280.59317,Staphylococcus aureus CFSA15SA091,Staphylococcus aureus,nogroup:1280.59317,1,2675912,11,genomes/1280.59317.fna,ok
1280.59318,Staphylococcus aureus CFSA15SA087,Staphylococcus aureus,nogroup:1280.59318,1,2799881,12,genomes/1280.59318.fna,ok
1280.59319,Staphylococcus aureus CFSA15SA086,Staphylococcus aureus,nogroup:1280.59319,1,2858033,10,genomes/1280.59319.fna,ok
1280.59320,Staphylococcus aureus CFSA15SA089,Staphylococcus aureus,nogroup:1280.59320,1,2677525,11,genomes/1280.59320.fna,ok
1280.59321,Staphylococcus aureus CFSA15SA085,Staphylococcus aureus,nogroup:1280.59321,1,2847117,35,genomes/1280.59321.fna,ok
1280.59322,Staphylococcus aureus CFSA15SA083,Staphylococcus aureus,nogroup:1280.59322,1,2783585,21,genomes/1280.59322.fna,ok
1280.59323,Staphylococcus aureus CFSA15SA084,Staphylococcus aureus,nogroup:1280.59323,1,2770100,20,genomes/1280.59323.fna,ok
1280.59324,Staphylococcus aureus CFSA15SA082,Staphylococcus aureus,nogroup:1280.59324,1,2824222,17,genomes/1280.59324.fna,ok
1280.59325,Staphylococcus aureus CFSA15SA080,Staphylococcus aureus,nogroup:1280.59325,1,2701441,19,genomes/1280.59325.fna,ok
1280.59326,Staphylococcus aureus CFSA15SA076,Staphylococcus aureus,nogroup:1280.59326,1,2784907,27,genomes/1280.59326.fna,ok
1280.59327,Staphylococcus aureus CFSA15SA079,Staphylococcus aureus,nogroup:1280.59327,1,2760137,21,genomes/1280.59327.fna,ok
1280.59328,Staphylococcus aureus CFSA15SA078,Staphylococcus aureus,nogroup:1280.59328,1,2823202,14,genomes/1280.59328.fna,ok
1280.59329,Staphylococcus aureus CFSA15SA077,Staphylococcus aureus,nogroup:1280.59329,1,2823401,16,genomes/1280.59329.fna,ok
1280.59330,Staphylococcus aureus CFSA15SA074,Staphylococcus aureus,nogroup:1280.59330,1,2773469,28,genomes/1280.59330.fna,ok
1280.59331,Staphylococcus aureus CFSA15SA075,Staphylococcus aureus,nogroup:1280.59331,1,2756670,13,genomes/1280.59331.fna,ok
1280.59332,Staphylococcus aureus CFSA15SA070,Staphylococcus aureus,nogroup:1280.59332,1,2768736,20,genomes/1280.59332.fna,ok
1280.59333,Staphylococcus aureus CFSA15SA072,Staphylococcus aureus,nogroup:1280.59333,1,2737020,11,genomes/1280.59333.fna,ok
1280.59334,Staphylococcus aureus CFSA15SA073,Staphylococcus aureus,nogroup:1280.59334,1,2670296,17,genomes/1280.59334.fna,ok
1280.59335,Staphylococcus aureus CFSA15SA071,Staphylococcus aureus,nogroup:1280.59335,1,2711566,17,genomes/1280.59335.fna,ok
1280.59336,Staphylococcus aureus CFSA15SA069,Staphylococcus aureus,nogroup:1280.59336,1,2806098,35,genomes/1280.59336.fna,ok
1280.59337,Staphylococcus aureus CFSA15SA067,Staphylococcus aureus,nogroup:1280.59337,1,2771376,22,genomes/1280.59337.fna,ok
1280.59338,Staphylococcus aureus CFSA15SA068,Staphylococcus aureus,nogroup:1280.59338,1,2804191,35,genomes/1280.59338.fna,ok
1280.59339,Staphylococcus aureus CFSA15SA064,Staphylococcus aureus,nogroup:1280.59339,1,2703566,39,genomes/1280.59339.fna,ok
1280.59340,Staphylococcus aureus CFSA15SA066,Staphylococcus aureus,nogroup:1280.59340,1,2737113,35,genomes/1280.59340.fna,ok
1280.59341,Staphylococcus aureus CFSA15SA065,Staphylococcus aureus,nogroup:1280.59341,1,2804335,52,genomes/1280.59341.fna,ok
1280.59342,Staphylococcus aureus CFSA15SA063,Staphylococcus aureus,nogroup:1280.59342,1,2807325,22,genomes/1280.59342.fna,ok
1280.59343,Staphylococcus aureus CFSA15SA059,Staphylococcus aureus,nogroup:1280.59343,1,2761153,19,genomes/1280.59343.fna,ok
1280.59344,Staphylococcus aureus CFSA15SA060,Staphylococcus aureus,nogroup:1280.59344,1,2756267,18,genomes/1280.59344.fna,ok
1280.59345,Staphylococcus aureus CFSA15SA061,Staphylococcus aureus,nogroup:1280.59345,1,2764251,25,genomes/1280.59345.fna,ok
1280.59346,Staphylococcus aureus CFSA15SA057,Staphylococcus aureus,nogroup:1280.59346,1,2718065,34,genomes/1280.59346.fna,ok
1280.59347,Staphylococcus aureus CFSA15SA058,Staphylococcus aureus,nogroup:1280.59347,1,2740021,48,genomes/1280.59347.fna,ok
1280.59348,Staphylococcus aureus CFSA15SA055,Staphylococcus aureus,nogroup:1280.59348,1,2802043,25,genomes/1280.59348.fna,ok
1280.59349,Staphylococcus aureus CFSA15SA054,Staphylococcus aureus,nogroup:1280.59349,1,2829844,24,genomes/1280.59349.fna,ok
1280.59350,Staphylococcus aureus CFSA15SA053,Staphylococcus aureus,nogroup:1280.59350,1,2723337,23,genomes/1280.59350.fna,ok
1280.59351,Staphylococcus aureus CFSA15SA056,Staphylococcus aureus,nogroup:1280.59351,1,2760015,10,genomes/1280.59351.fna,ok
1280.59352,Staphylococcus aureus CFSA15SA051,Staphylococcus aureus,nogroup:1280.59352,1,2750878,10,genomes/1280.59352.fna,ok
1280.59353,Staphylococcus aureus CFSA15SA052,Staphylococcus aureus,nogroup:1280.59353,1,2692104,12,genomes/1280.59353.fna,ok
1280.59354,Staphylococcus aureus CFSA15SA049,Staphylococcus aureus,nogroup:1280.59354,1,2760279,20,genomes/1280.59354.fna,ok
1280.59355,Staphylococcus aureus CFSA15SA050,Staphylococcus aureus,nogroup:1280.59355,1,2738752,54,genomes/1280.59355.fna,ok
1280.59356,Staphylococcus aureus CFSA15SA048,Staphylococcus aureus,nogroup:1280.59356,1,2806587,26,genomes/1280.59356.fna,ok
1280.59357,Staphylococcus aureus CFSA15SA047,Staphylococcus aureus,nogroup:1280.59357,1,2827355,32,genomes/1280.59357.fna,ok
1280.59358,Staphylococcus aureus CFSA15SA046,Staphylococcus aureus,nogroup:1280.59358,1,2779916,27,genomes/1280.59358.fna,ok
1280.59359,Staphylococcus aureus CFSA15SA042,Staphylococcus aureus,nogroup:1280.59359,1,2755224,21,genomes/1280.59359.fna,ok
1280.59360,Staphylococcus aureus CFSA15SA045,Staphylococcus aureus,nogroup:1280.59360,1,2797799,28,genomes/1280.59360.fna,ok
1280.59361,Staphylococcus aureus CFSA15SA044,Staphylococcus aureus,nogroup:1280.59361,1,2801749,21,genomes/1280.59361.fna,ok
1280.59362,Staphylococcus aureus CFSA15SA040,Staphylococcus aureus,nogroup:1280.59362,1,2734847,23,genomes/1280.59362.fna,ok
1280.59363,Staphylococcus aureus CFSA15SA041,Staphylococcus aureus,nogroup:1280.59363,1,2731839,19,genomes/1280.59363.fna,ok
1280.59364,Staphylococcus aureus CFSA15SA039,Staphylococcus aureus,nogroup:1280.59364,1,2774231,10,genomes/1280.59364.fna,ok
1280.59365,Staphylococcus aureus CFSA15SA037,Staphylococcus aureus,nogroup:1280.59365,1,2770857,15,genomes/1280.59365.fna,ok
1280.59366,Staphylococcus aureus CFSA15SA038,Staphylococcus aureus,nogroup:1280.59366,1,2826842,26,genomes/1280.59366.fna,ok
1280.59367,Staphylococcus aureus CFSA15SA043,Staphylococcus aureus,nogroup:1280.59367,1,2730451,23,genomes/1280.59367.fna,ok
1280.59368,Staphylococcus aureus CFSA15SA036,Staphylococcus aureus,nogroup:1280.59368,1,2774920,12,genomes/1280.59368.fna,ok
1280.59369,Staphylococcus aureus CFSA15SA035,Staphylococcus aureus,nogroup:1280.59369,1,2735520,36,genomes/1280.59369.fna,ok
1280.59370,Staphylococcus aureus CFSA15SA034,Staphylococcus aureus,nogroup:1280.59370,1,2791710,43,genomes/1280.59370.fna,ok
1280.59371,Staphylococcus aureus CFSA15SA030,Staphylococcus aureus,nogroup:1280.59371,1,2783500,42,genomes/1280.59371.fna,ok
1280.59372,Staphylococcus aureus CFSA15SA032,Staphylococcus aureus,nogroup:1280.59372,1,2790625,41,genomes/1280.59372.fna,ok
1280.59373,Staphylococcus aureus CFSA15SA031,Staphylococcus aureus,nogroup:1280.59373,1,2791563,43,genomes/1280.59373.fna,ok
1280.59374,Staphylococcus aureus CFSA15SA033,Staphylococcus aureus,nogroup:1280.59374,1,2787513,43,genomes/1280.59374.fna,ok
1280.59375,Staphylococcus aureus CFSA15SA029,Staphylococcus aureus,nogroup:1280.59375,1,2769926,41,genomes/1280.59375.fna,ok
1280.59376,Staphylococcus aureus CFSA15SA028,Staphylococcus aureus,nogroup:1280.59376,1,2753888,42,genomes/1280.59376.fna,ok
1280.59377,Staphylococcus aureus CFSA15SA027,Staphylococcus aureus,nogroup:1280.59377,1,2747455,29,genomes/1280.59377.fna,ok
1280.59378,Staphylococcus aureus CFSA15SA026,Staphylococcus aureus,nogroup:1280.59378,1,2750400,24,genomes/1280.59378.fna,ok
1280.59379,Staphylococcus aureus CFSA15SA025,Staphylococcus aureus,nogroup:1280.59379,1,2790437,12,genomes/1280.59379.fna,ok
1280.59380,Staphylococcus aureus CFSA15SA023,Staphylococcus aureus,nogroup:1280.59380,1,2798009,36,genomes/1280.59380.fna,ok
1280.59381,Staphylococcus aureus CFSA15SA024,Staphylococcus aureus,nogroup:1280.59381,1,2758877,28,genomes/1280.59381.fna,ok
1280.59382,Staphylococcus aureus CFSA15SA018,Staphylococcus aureus,nogroup:1280.59382,1,2725147,25,genomes/1280.59382.fna,ok
1280.59383,Staphylococcus aureus CFSA15SA021,Staphylococcus aureus,nogroup:1280.59383,1,2760898,19,genomes/1280.59383.fna,ok
1280.59384,Staphylococcus aureus CFSA15SA022,Staphylococcus aureus,nogroup:1280.59384,1,2760807,17,genomes/1280.59384.fna,ok
1280.59385,Staphylococcus aureus CFSA15SA020,Staphylococcus aureus,nogroup:1280.59385,1,2812596,35,genomes/1280.59385.fna,ok
1280.59386,Staphylococcus aureus CFSA15SA019,Staphylococcus aureus,nogroup:1280.59386,1,2761672,14,genomes/1280.59386.fna,ok
1280.59387,Staphylococcus aureus CFSA15SA016,Staphylococcus aureus,nogroup:1280.59387,1,2785957,21,genomes/1280.59387.fna,ok
1280.59388,Staphylococcus aureus CFSA15SA017,Staphylococcus aureus,nogroup:1280.59388,1,2762289,21,genomes/1280.59388.fna,ok
1280.59389,Staphylococcus aureus CFSA15SA014,Staphylococcus aureus,nogroup:1280.59389,1,2779486,24,genomes/1280.59389.fna,ok
1280.59390,Staphylococcus aureus CFSA15SA015,Staphylococcus aureus,nogroup:1280.59390,1,2762148,17,genomes/1280.59390.fna,ok
1280.59391,Staphylococcus aureus CFSA15SA012,Staphylococcus aureus,nogroup:1280.59391,1,2683674,11,genomes/1280.59391.fna,ok
1280.59392,Staphylococcus aureus CFSA15SA011,Staphylococcus aureus,nogroup:1280.59392,1,2769891,21,genomes/1280.59392.fna,ok
1280.59393,Staphylococcus aureus CFSA15SA013,Staphylococcus aureus,nogroup:1280.59393,1,2743970,36,genomes/1280.59393.fna,ok
1280.59394,Staphylococcus aureus CFSA15SA006,Staphylococcus aureus,nogroup:1280.59394,1,2769681,21,genomes/1280.59394.fna,ok
1280.59395,Staphylococcus aureus CFSA15SA008,Staphylococcus aureus,nogroup:1280.59395,1,2806716,36,genomes/1280.59395.fna,ok
1280.59396,Staphylococcus aureus CFSA15SA009,Staphylococcus aureus,nogroup:1280.59396,1,2769196,18,genomes/1280.59396.fna,ok
1280.59397,Staphylococcus aureus CFSA15SA010,Staphylococcus aureus,nogroup:1280.59397,1,2766642,21,genomes/1280.59397.fna,ok
1280.59398,Staphylococcus aureus CFSA15SA005,Staphylococcus aureus,nogroup:1280.59398,1,2755169,24,genomes/1280.59398.fna,ok
1280.59399,Staphylococcus aureus CFSA15SA003,Staphylococcus aureus,nogroup:1280.59399,1,2769599,22,genomes/1280.59399.fna,ok
1280.59400,Staphylococcus aureus CFSA15SA004,Staphylococcus aureus,nogroup:1280.59400,1,2755639,22,genomes/1280.59400.fna,ok
1280.59401,Staphylococcus aureus CFSA15SA002,Staphylococcus aureus,nogroup:1280.59401,1,2790816,10,genomes/1280.59401.fna,ok
1280.59402,Staphylococcus aureus CFSA15SA001,Staphylococcus aureus,nogroup:1280.59402,1,2770384,21,genomes/1280.59402.fna,ok
1280.59403,Staphylococcus aureus CFSA14SA042,Staphylococcus aureus,nogroup:1280.59403,1,2798489,34,genomes/1280.59403.fna,ok
1280.59404,Staphylococcus aureus CFSA14SA043,Staphylococcus aureus,nogroup:1280.59404,1,2759598,35,genomes/1280.59404.fna,ok
1280.59405,Staphylococcus aureus CFSA15SA007,Staphylococcus aureus,nogroup:1280.59405,1,2843053,55,genomes/1280.59405.fna,ok
1280.59406,Staphylococcus aureus CFSA14SA041,Staphylococcus aureus,nogroup:1280.59406,1,2760259,14,genomes/1280.59406.fna,ok
1280.59407,Staphylococcus aureus CFSA14SA038,Staphylococcus aureus,nogroup:1280.59407,1,2763757,17,genomes/1280.59407.fna,ok
1280.59408,Staphylococcus aureus CFSA14SA039,Staphylococcus aureus,nogroup:1280.59408,1,2748162,35,genomes/1280.59408.fna,ok
1280.59409,Staphylococcus aureus CFSA14SA037,Staphylococcus aureus,nogroup:1280.59409,1,2757351,33,genomes/1280.59409.fna,ok
1280.59410,Staphylococcus aureus CFSA14SA040,Staphylococcus aureus,nogroup:1280.59410,1,2758466,16,genomes/1280.59410.fna,ok
1280.59411,Staphylococcus aureus CFSA14SA036,Staphylococcus aureus,nogroup:1280.59411,1,2800460,34,genomes/1280.59411.fna,ok
1280.59412,Staphylococcus aureus CFSA14SA035,Staphylococcus aureus,nogroup:1280.59412,1,2762890,33,genomes/1280.59412.fna,ok
1280.59413,Staphylococcus aureus CFSA14SA034,Staphylococcus aureus,nogroup:1280.59413,1,2763053,36,genomes/1280.59413.fna,ok
1280.59414,Staphylococcus aureus CFSA14SA033,Staphylococcus aureus,nogroup:1280.59414,1,2780616,34,genomes/1280.59414.fna,ok
1280.59415,Staphylococcus aureus CFSA14SA032,Staphylococcus aureus,nogroup:1280.59415,1,2779326,39,genomes/1280.59415.fna,ok
1280.59416,Staphylococcus aureus CFSA14SA031,Staphylococcus aureus,nogroup:1280.59416,1,2779819,36,genomes/1280.59416.fna,ok
1280.59417,Staphylococcus aureus CFSA14SA029,Staphylococcus aureus,nogroup:1280.59417,1,2760679,34,genomes/1280.59417.fna,ok
1280.59418,Staphylococcus aureus CFSA14SA028,Staphylococcus aureus,nogroup:1280.59418,1,2775207,42,genomes/1280.59418.fna,ok
1280.59419,Staphylococcus aureus CFSA14SA030,Staphylococcus aureus,nogroup:1280.59419,1,2778219,37,genomes/1280.59419.fna,ok
1280.59420,Staphylococcus aureus CFSA14SA025,Staphylococcus aureus,nogroup:1280.59420,1,2770017,34,genomes/1280.59420.fna,ok
1280.59421,Staphylococcus aureus CFSA14SA026,Staphylococcus aureus,nogroup:1280.59421,1,2769860,34,genomes/1280.59421.fna,ok
1280.59422,Staphylococcus aureus CFSA14SA027,Staphylococcus aureus,nogroup:1280.59422,1,2749121,32,genomes/1280.59422.fna,ok
1280.59423,Staphylococcus aureus CFSA14SA024,Staphylococcus aureus,nogroup:1280.59423,1,2770099,33,genomes/1280.59423.fna,ok
1280.59424,Staphylococcus aureus CFSA14SA022,Staphylococcus aureus,nogroup:1280.59424,1,2765646,37,genomes/1280.59424.fna,ok
1280.59425,Staphylococcus aureus CFSA14SA021,Staphylococcus aureus,nogroup:1280.59425,1,2778282,20,genomes/1280.59425.fna,ok
1280.59426,Staphylococcus aureus CFSA14SA023,Staphylococcus aureus,nogroup:1280.59426,1,2759929,37,genomes/1280.59426.fna,ok
1280.59427,Staphylococcus aureus CFSA14SA017,Staphylococcus aureus,nogroup:1280.59427,1,2781289,14,genomes/1280.59427.fna,ok
1280.59428,Staphylococcus aureus CFSA14SA018,Staphylococcus aureus,nogroup:1280.59428,1,2811620,46,genomes/1280.59428.fna,ok
1280.59429,Staphylococcus aureus CFSA14SA020,Staphylococcus aureus,nogroup:1280.59429,1,2760064,35,genomes/1280.59429.fna,ok
1280.59430,Staphylococcus aureus CFSA14SA016,Staphylococcus aureus,nogroup:1280.59430,1,2810142,43,genomes/1280.59430.fna,ok
1280.59431,Staphylococcus aureus CFSA14SA019,Staphylococcus aureus,nogroup:1280.59431,1,2781349,13,genomes/1280.59431.fna,ok
1280.59432,Staphylococcus aureus CFSA14SA014,Staphylococcus aureus,nogroup:1280.59432,1,2745563,33,genomes/1280.59432.fna,ok
1280.59433,Staphylococcus aureus CFSA14SA015,Staphylococcus aureus,nogroup:1280.59433,1,2779953,14,genomes/1280.59433.fna,ok
1280.59434,Staphylococcus aureus CFSA14SA013,Staphylococcus aureus,nogroup:1280.59434,1,2811105,46,genomes/1280.59434.fna,ok
1280.59435,Staphylococcus aureus CFSA14SA011,Staphylococcus aureus,nogroup:1280.59435,1,2750792,35,genomes/1280.59435.fna,ok
1280.59436,Staphylococcus aureus CFSA14SA012,Staphylococcus aureus,nogroup:1280.59436,1,2738436,35,genomes/1280.59436.fna,ok
1280.59437,Staphylococcus aureus CFSA14SA010,Staphylococcus aureus,nogroup:1280.59437,1,2755765,34,genomes/1280.59437.fna,ok
1280.59438,Staphylococcus aureus CFSA14SA008,Staphylococcus aureus,nogroup:1280.59438,1,2797297,43,genomes/1280.59438.fna,ok
1280.59439,Staphylococcus aureus CFSA14SA009,Staphylococcus aureus,nogroup:1280.59439,1,2756381,34,genomes/1280.59439.fna,ok
1280.59440,Staphylococcus aureus CFSA14SA006,Staphylococcus aureus,nogroup:1280.59440,1,2766255,16,genomes/1280.59440.fna,ok
1280.59441,Staphylococcus aureus CFSA14SA002,Staphylococcus aureus,nogroup:1280.59441,1,2788208,34,genomes/1280.59441.fna,ok
1280.59442,Staphylococcus aureus CFSA14SA007,Staphylococcus aureus,nogroup:1280.59442,1,2756404,34,genomes/1280.59442.fna,ok
1280.59443,Staphylococcus aureus CFSA13SA040,Staphylococcus aureus,nogroup:1280.59443,1,2722418,44,genomes/1280.59443.fna,ok
1280.59444,Staphylococcus aureus CFSA14SA005,Staphylococcus aureus,nogroup:1280.59444,1,2755244,34,genomes/1280.59444.fna,ok
1280.59445,Staphylococcus aureus CFSA14SA003,Staphylococcus aureus,nogroup:1280.59445,1,2755831,35,genomes/1280.59445.fna,ok
1280.59446,Staphylococcus aureus CFSA14SA001,Staphylococcus aureus,nogroup:1280.59446,1,2787626,34,genomes/1280.59446.fna,ok
1280.59447,Staphylococcus aureus CFSA13SA042,Staphylococcus aureus,nogroup:1280.59447,1,2769946,40,genomes/1280.59447.fna,ok
1280.59448,Staphylococcus aureus CFSA13SA041,Staphylococcus aureus,nogroup:1280.59448,1,2852825,41,genomes/1280.59448.fna,ok
1280.59449,Staphylococcus aureus CFSA16SA059,Staphylococcus aureus,nogroup:1280.59449,1,2809259,10,genomes/1280.59449.fna,ok
1280.59450,Staphylococcus aureus CFSA15SA081,Staphylococcus aureus,nogroup:1280.59450,1,2768987,39,genomes/1280.59450.fna,ok
1280.59451,Staphylococcus aureus CFSA15SA094,Staphylococcus aureus,nogroup:1280.59451,1,2786590,43,genomes/1280.59451.fna,ok
