genome_id,genome_name,species,mlst,cgmlst_hc10,genome_length,contigs,genome_quality,checkm_completeness,checkm_contamination
1280.59391,Staphylococcus aureus CFSA15SA012,Staphylococcus aureus,MLST.Staphylococcus_aureus.25,,2683674,11,Good,100,0
1280.59392,Staphylococcus aureus CFSA15SA011,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2769891,21,Good,100,0
1280.59393,Staphylococcus aureus CFSA15SA013,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2743970,36,Good,100,0
1280.59394,Staphylococcus aureus CFSA15SA006,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2769681,21,Good,100,0
1280.59395,Staphylococcus aureus CFSA15SA008,Staphylococcus aureus,,,2806716,36,Good,100,0
1280.59396,Staphylococcus aureus CFSA15SA009,Staphylococcus aureus,MLST.Staphylococcus_aureus.72,,2769196,18,Good,100,0
1280.59397,Staphylococcus aureus CFSA15SA010,Staphylococcus aureus,MLST.Staphylococcus_aureus.6,,2766642,21,Good,100,0
1280.59398,Staphylococcus aureus CFSA15SA005,Staphylococcus aureus,,,2755169,24,Good,100,0
1280.59399,Staphylococcus aureus CFSA15SA003,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2769599,22,Good,100,0
1280.59400,Staphylococcus aureus CFSA15SA004,Staphylococcus aureus,,,2755639,22,Good,100,0
1280.59401,Staphylococcus aureus CFSA15SA002,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2790816,10,Good,100,0
1280.59402,Staphylococcus aureus CFSA15SA001,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2770384,21,Good,100,0
1280.59403,Staphylococcus aureus CFSA14SA042,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2798489,34,Good,100,0
1280.59404,Staphylococcus aureus CFSA14SA043,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2759598,35,Good,100,0
1280.59405,Staphylococcus aureus CFSA15SA007,Staphylococcus aureus,MLST.Staphylococcus_aureus.630,,2843053,55,Good,100,0
1280.59406,Staphylococcus aureus CFSA14SA041,Staphylococcus aureus,MLST.Staphylococcus_aureus.45,,2760259,14,Good,100,0
1280.59407,Staphylococcus aureus CFSA14SA038,Staphylococcus aureus,MLST.Staphylococcus_aureus.6,,2763757,17,Good,100,0
1280.59408,Staphylococcus aureus CFSA14SA039,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2748162,35,Good,100,0
1280.59409,Staphylococcus aureus CFSA14SA037,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2757351,33,Good,100,0
1280.59410,Staphylococcus aureus CFSA14SA040,Staphylococcus aureus,MLST.Staphylococcus_aureus.45,,2758466,16,Good,100,0
1280.59411,Staphylococcus aureus CFSA14SA036,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2800460,34,Good,100,0
1280.59412,Staphylococcus aureus CFSA14SA035,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2762890,33,Good,100,0
1280.59413,Staphylococcus aureus CFSA14SA034,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2763053,36,Good,100,0
1280.59414,Staphylococcus aureus CFSA14SA033,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2780616,34,Good,100,0
1280.59415,Staphylococcus aureus CFSA14SA032,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2779326,39,Good,100,0
1280.59416,Staphylococcus aureus CFSA14SA031,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2779819,36,Good,100,0
1280.59417,Staphylococcus aureus CFSA14SA029,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2760679,34,Good,100,0
1280.59418,Staphylococcus aureus CFSA14SA028,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2775207,42,Good,100,0
1280.59419,Staphylococcus aureus CFSA14SA030,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2778219,37,Good,100,0
1280.59420,Staphylococcus aureus CFSA14SA025,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2770017,34,Good,100,0
1280.59421,Staphylococcus aureus CFSA14SA026,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2769860,34,Good,100,0
1280.59422,Staphylococcus aureus CFSA14SA027,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2749121,32,Good,100,0
1280.59423,Staphylococcus aureus CFSA14SA024,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2770099,33,Good,100,0
1280.59424,Staphylococcus aureus CFSA14SA022,Staphylococcus aureus,MLST.Staphylococcus_aureus.3031,,2765646,37,Good,100,0
1280.59425,Staphylococcus aureus CFSA14SA021,Staphylococcus aureus,MLST.Staphylococcus_aureus.88,,2778282,20,Good,100,0
1280.59426,Staphylococcus aureus CFSA14SA023,Staphylococcus aureus,MLST.Staphylococcus_aureus.338,,2759929,37,Good,100,0
1280.59427,Staphylococcus aureus CFSA14SA017,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2781289,14,Good,100,0
1280.59428,Staphylococcus aureus CFSA14SA018,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2811620,46,Good,100,0
1280.59429,Staphylococcus aureus CFSA14SA020,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2760064,35,Good,100,0
1280.59430,Staphylococcus aureus CFSA14SA016,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2810142,43,Good,100,0
1280.59431,Staphylococcus aureus CFSA14SA019,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2781349,13,Good,100,0
1280.59432,Staphylococcus aureus CFSA14SA014,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2745563,33,Good,99.8,0
1280.59433,Staphylococcus aureus CFSA14SA015,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2779953,14,Good,100,0
1280.59434,Staphylococcus aureus CFSA14SA013,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2811105,46,Good,100,0
1280.59435,Staphylococcus aureus CFSA14SA011,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2750792,35,Good,100,0
1280.59436,Staphylococcus aureus CFSA14SA012,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2738436,35,Good,100,0
1280.59437,Staphylococcus aureus CFSA14SA010,Staphylococcus aureus,,,2755765,34,Good,100,0
1280.59438,Staphylococcus aureus CFSA14SA008,Staphylococcus aureus,MLST.Staphylococcus_aureus.338,,2797297,43,Good,99.4,0
1280.59439,Staphylococcus aureus CFSA14SA009,Staphylococcus aureus,,,2756381,34,Good,100,0
1280.59440,Staphylococcus aureus CFSA14SA006,Staphylococcus aureus,,,2766255,16,Good,100,0
1280.59441,Staphylococcus aureus CFSA14SA002,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2788208,34,Good,100,0
1280.59442,Staphylococcus aureus CFSA14SA007,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2756404,34,Good,100,0
1280.59443,Staphylococcus aureus CFSA13SA040,Staphylococcus aureus,MLST.Staphylococcus_aureus.1821,,2722418,44,Good,100,0
1280.59444,Staphylococcus aureus CFSA14SA005,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2755244,34,Good,100,0
1280.59445,Staphylococcus aureus CFSA14SA003,Staphylococcus aureus,,,2755831,35,Good,100,0
1280.59446,Staphylococcus aureus CFSA14SA001,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2787626,34,Good,100,0
1280.59447,Staphylococcus aureus CFSA13SA042,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2769946,40,Good,100,0
1280.59448,Staphylococcus aureus CFSA13SA041,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2852825,41,Good,100,0
1280.59449,Staphylococcus aureus CFSA16SA059,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2809259,10,Good,100,0
1280.59450,Staphylococcus aureus CFSA15SA081,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2768987,39,Good,100,0
1280.59451,Staphylococcus aureus CFSA15SA094,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2786590,43,Good,99.6,0
1280.59452,Staphylococcus aureus CFSA13SA018,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2787883,41,Good,99.6,0
1280.59453,Staphylococcus aureus CFSA12SA071,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2793549,46,Good,100,0
1280.59454,Staphylococcus aureus CFSA12SA068,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2792862,47,Good,99.6,0
1280.59455,Staphylococcus aureus CFSA13SA001,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2779428,35,Good,100,0
1280.59456,Staphylococcus aureus CFSA12SA067,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2800731,48,Good,100,0.2
1280.59457,Staphylococcus aureus CFSA12SA065,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2794552,38,Good,100,0
1280.59458,Staphylococcus aureus CFSA12SA066,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2797687,38,Good,100,0
1280.59459,Staphylococcus aureus CFSA12SA061,Staphylococcus aureus,MLST.Staphylococcus_aureus.338,,2814430,46,Good,100,0
1280.59460,Staphylococcus aureus CFSA12SA064,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2901372,44,Good,99.8,0.2
1280.59461,Staphylococcus aureus CFSA12SA062,Staphylococcus aureus,MLST.Staphylococcus_aureus.338,,2816171,46,Good,100,0
1280.59462,Staphylococcus aureus CFSA12SA058,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2802324,33,Good,100,0
1280.59463,Staphylococcus aureus CFSA12SA057,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2791994,35,Good,100,0
1280.59464,Staphylococcus aureus CFSA12SA053,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2762294,35,Good,100,0
1280.59465,Staphylococcus aureus CFSA12SA030,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2809715,56,Good,100,0
1280.59466,Staphylococcus aureus CFSA12SA016,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2804011,34,Good,100,0
1280.59467,Staphylococcus aureus CFSA12SA018,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2762993,44,Good,100,0
1280.59468,Staphylococcus aureus CFSA12SA013,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2792666,37,Good,100,0
1280.59469,Staphylococcus aureus CFSA12SA042,Staphylococcus aureus,MLST.Staphylococcus_aureus.1376,,2813034,42,Good,100,0
1280.59470,Staphylococcus aureus CFSA12SA010,Staphylococcus aureus,MLST.Staphylococcus_aureus.9,,2759528,34,Good,100,0
1280.59471,Staphylococcus aureus CLSA92,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2695592,20,Good,100,0
1280.59472,Staphylococcus aureus CLSA91,Staphylococcus aureus,MLST.Staphylococcus_aureus.88,,2723080,16,Good,100,0
1280.59473,Staphylococcus aureus CLSA87,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2765504,40,Good,100,0
1280.59474,Staphylococcus aureus CLSA72,Staphylococcus aureus,MLST.Staphylococcus_aureus.398,,2633101,16,Good,99.2,0
1280.59475,Staphylococcus aureus CLSA71,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2751400,22,Good,100,0
1280.59476,Staphylococcus aureus CLSA68,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2756849,15,Good,100,0
1280.59477,Staphylococcus aureus CLSA69,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2747132,20,Good,100,0.2
1280.59478,Staphylococcus aureus CLSA65,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2784931,14,Good,100,0
1280.59479,Staphylococcus aureus CLSA67,Staphylococcus aureus,MLST.Staphylococcus_aureus.630,,2812011,40,Good,100,0
1280.59480,Staphylococcus aureus CLSA63,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2725291,18,Good,100,0
1280.59481,Staphylococcus aureus CLSA73,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2727404,15,Good,100,0.2
1280.59482,Staphylococcus aureus CLSA62,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2835748,14,Good,100,0
1280.59483,Staphylococcus aureus CLSA86,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2756570,15,Good,100,0
1280.59484,Staphylococcus aureus CLSA85,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2823888,24,Good,100,0.2
1280.59485,Staphylococcus aureus CLSA84,Staphylococcus aureus,MLST.Staphylococcus_aureus.6,,2741714,16,Good,100,0
1280.59486,Staphylococcus aureus CLSA90,Staphylococcus aureus,MLST.Staphylococcus_aureus.2315,,2715201,19,Good,100,0
1280.59487,Staphylococcus aureus CLSA83,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2751241,24,Good,100,0
1280.59488,Staphylococcus aureus CLSA82,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,3031092,49,Good,100,0.2
1280.59489,Staphylococcus aureus CLSA79,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2783989,19,Good,100,0
1280.59490,Staphylococcus aureus CLSA81,Staphylococcus aureus,MLST.Staphylococcus_aureus.121,,2735364,40,Good,100,0
1280.59491,Staphylococcus aureus CLSA80,Staphylococcus aureus,MLST.Staphylococcus_aureus.2829,,2800131,49,Good,100,0
1280.59492,Staphylococcus aureus CLSA78,Staphylococcus aureus,MLST.Staphylococcus_aureus.121,,2734072,34,Good,100,0
1280.59493,Staphylococcus aureus CLSA76,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2759055,13,Good,100,0
1280.59494,Staphylococcus aureus CLSA77,Staphylococcus aureus,MLST.Staphylococcus_aureus.398,,2712793,18,Good,100,0
1280.59495,Staphylococcus aureus CLSA75,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2765529,21,Good,100,0
1280.59496,Staphylococcus aureus CLSA70,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2752265,18,Good,100,0
1280.59497,Staphylococcus aureus CLSA74,Staphylococcus aureus,MLST.Staphylococcus_aureus.1920,,2706350,8,Good,100,0
1280.59498,Staphylococcus aureus CLSA60,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2646652,18,Good,100,0
1280.59499,Staphylococcus aureus CLSA66,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2731054,10,Good,100,0.2
1280.59500,Staphylococcus aureus CLSA64,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2684756,16,Good,100,0
1280.59501,Staphylococcus aureus CLSA61,Staphylococcus aureus,MLST.Staphylococcus_aureus.398,,2659945,16,Good,100,0
1280.59502,Staphylococcus aureus CLSA58,Staphylococcus aureus,,,2708381,18,Good,100,0
1280.59503,Staphylococcus aureus CLSA59,Staphylococcus aureus,,,2707537,17,Good,100,0
1280.59504,Staphylococcus aureus CLSA56,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2728881,14,Good,100,0.2
1280.59505,Staphylococcus aureus CLSA57,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2693598,15,Good,100,0
1280.59506,Staphylococcus aureus CLSA54,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2686438,16,Good,100,0
1280.59507,Staphylococcus aureus CLSA55,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2688156,16,Good,100,0
1280.59508,Staphylococcus aureus CLSA52,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,3047491,56,Good,100,0.2
1280.59509,Staphylococcus aureus CLSA53,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,2958537,48,Good,100,0
1280.59510,Staphylococcus aureus CLSA51,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2833322,16,Good,100,0
1280.59511,Staphylococcus aureus CLSA49,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2714205,10,Good,99.8,0.2
1280.59512,Staphylococcus aureus CLSA47,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2711402,11,Good,100,0
1280.59513,Staphylococcus aureus CLSA50,Staphylococcus aureus,MLST.Staphylococcus_aureus.398,,2662168,16,Good,100,0
1280.59514,Staphylococcus aureus CLSA48,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,3016140,51,Good,100,0
1280.59515,Staphylococcus aureus CLSA43,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2688754,16,Good,100,0
1280.59516,Staphylococcus aureus CLSA46,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2688104,15,Good,100,0
1280.59517,Staphylococcus aureus CLSA45,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2685850,16,Good,100,0
1280.59518,Staphylococcus aureus CLSA44,Staphylococcus aureus,MLST.Staphylococcus_aureus.72,,2681200,13,Good,100,0
1280.59519,Staphylococcus aureus CLSA42,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2692535,14,Good,100,0
1280.59520,Staphylococcus aureus CLSA39,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2812299,55,Good,100,0
1280.59521,Staphylococcus aureus CLSA41,Staphylococcus aureus,MLST.Staphylococcus_aureus.7,,2712948,14,Good,100,0.2
1280.59522,Staphylococcus aureus CLSA40,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2780472,54,Good,100,0
1280.59523,Staphylococcus aureus CLSA38,Staphylococcus aureus,MLST.Staphylococcus_aureus.5,,2743484,21,Good,100,0
1280.59524,Staphylococcus aureus CLSA36,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,3035778,49,Good,100,0
1280.59525,Staphylococcus aureus CLSA34,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,2957981,44,Good,100,0
1280.59526,Staphylococcus aureus CLSA35,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,2981290,43,Good,100,0
1280.59527,Staphylococcus aureus CLSA37,Staphylococcus aureus,MLST.Staphylococcus_aureus.15,,2692033,16,Good,100,0
1280.59528,Staphylococcus aureus CLSA31,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,2956747,44,Good,100,0.2
1280.59529,Staphylococcus aureus CLSA32,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2832327,13,Good,100,0
1280.59530,Staphylococcus aureus CLSA33,Staphylococcus aureus,,,2707823,18,Good,100,0
1280.59531,Staphylococcus aureus CLSA30,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2687298,10,Good,100,0
1280.59532,Staphylococcus aureus CLSA29,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2785880,13,Good,100,0
1280.59533,Staphylococcus aureus CLSA27,Staphylococcus aureus,MLST.Staphylococcus_aureus.239,,2916366,46,Good,98.9,0.2
1280.59534,Staphylococcus aureus CLSA28,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2834633,13,Good,100,0
1280.59535,Staphylococcus aureus CLSA26,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2760944,11,Good,100,0
1280.59536,Staphylococcus aureus CLSA25,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2813079,14,Good,100,0
1280.59537,Staphylococcus aureus CLSA24,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2833432,13,Good,100,0.2
1280.59538,Staphylococcus aureus CLSA23,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2839109,14,Good,100,0
1280.59539,Staphylococcus aureus CLSA22,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2894621,21,Good,100,0
1280.59540,Staphylococcus aureus CLSA18,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2770521,20,Good,100,0
1280.59541,Staphylococcus aureus CLSA20,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2834738,18,Good,100,0
1280.59542,Staphylococcus aureus CLSA21,Staphylococcus aureus,MLST.Staphylococcus_aureus.188,,2799143,14,Good,100,0
1280.59543,Staphylococcus aureus CLSA19,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2813481,14,Good,100,0
1280.59544,Staphylococcus aureus CLSA16,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2772172,19,Good,100,0
1280.59545,Staphylococcus aureus CLSA17,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2772460,22,Good,100,0
1280.59546,Staphylococcus aureus CLSA15,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2770024,21,Good,100,0
1280.59547,Staphylococcus aureus CLSA14,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2771146,19,Good,100,0
1280.59548,Staphylococcus aureus CLSA13,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2770541,21,Good,100,0
1280.59549,Staphylococcus aureus CLSA11,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2772177,20,Good,100,0
1280.59550,Staphylococcus aureus CLSA12,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2728558,22,Good,100,0
1280.59551,Staphylococcus aureus CLSA10,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2772904,19,Good,100,0
1280.59553,Staphylococcus aureus CLSA08,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2772102,21,Good,100,0
1280.59554,Staphylococcus aureus CLSA07,Staphylococcus aureus,MLST.Staphylococcus_aureus.20,,2773771,21,Good,100,0
1280.59555,Staphylococcus aureus CFSA17SA104,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2758864,31,Good,100,0
1280.59556,Staphylococcus aureus CFSA17SA106,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2784116,42,Good,100,0
1280.59557,Staphylococcus aureus CFSA17SA103,Staphylococcus aureus,MLST.Staphylococcus_aureus.6,,2722085,19,Good,100,0
1280.59558,Staphylococcus aureus CFSA17SA105,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2784819,42,Good,100,0
1280.59559,Staphylococcus aureus CFSA17SA102,Staphylococcus aureus,MLST.Staphylococcus_aureus.6,,2723233,18,Good,100,0
1280.59560,Staphylococcus aureus CFSA17SA100,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2750536,9,Good,100,0
1280.59561,Staphylococcus aureus CFSA17SA099,Staphylococcus aureus,MLST.Staphylococcus_aureus.59,,2798105,38,Good,100,0
1280.59562,Staphylococcus aureus CFSA17SA098,Staphylococcus aureus,MLST.Staphylococcus_aureus.398,,2700365,16,Good,100,0
1280.59563,Staphylococcus aureus CFSA17SA101,Staphylococcus aureus,MLST.Staphylococcus_aureus.1,,2755584,11,Good,100,0
1280.59564,Staphylococcus aureus CFSA17SA096,Staphylococcus aureus,MLST.Staphylococcus_aureus.30,,2848861,33,Good,100,0
1280.59565,Staphylococcus aureus CFSA17SA095,Staphylococcus aureus,,,2765668,18,Good,100,0
