genome_id,genome_name,cluster,cluster_size
1280.59589,Staphylococcus aureus CFSA17SA070,nogroup:1280.59589,1
1280.59590,Staphylococcus aureus CFSA17SA071,nogroup:1280.59590,1
1280.59591,Staphylococcus aureus CFSA17SA069,nogroup:1280.59591,1
1280.59592,Staphylococcus aureus CFSA17SA066,nogroup:1280.59592,1
1280.59593,Staphylococcus aureus CFSA17SA068,nogroup:1280.59593,1
1280.59594,Staphylococcus aureus CFSA17SA067,nogroup:1280.59594,1
1280.59595,Staphylococcus aureus CFSA17SA065,nogroup:1280.59595,1
1280.59596,Staphylococcus aureus CFSA17SA064,nogroup:1280.59596,1
1280.59597,Staphylococcus aureus CFSA17SA063,nogroup:1280.59597,1
1280.59598,Staphylococcus aureus CFSA17SA061,nogroup:1280.59598,1
1280.59599,Staphylococcus aureus CFSA17SA062,nogroup:1280.59599,1
1280.59600,Staphylococcus aureus CFSA17SA059,nogroup:1280.59600,1
1280.59601,Staphylococcus aureus CFSA17SA060,nogroup:1280.59601,1
1280.59602,Staphylococcus aureus CFSA17SA057,nogroup:1280.59602,1
1280.59603,Staphylococcus aureus CFSA17SA058,nogroup:1280.59603,1
1280.59604,Staphylococcus aureus CFSA17SA056,nogroup:1280.59604,1
1280.59605,Staphylococcus aureus CFSA17SA052,nogroup:1280.59605,1
1280.59606,Staphylococcus aureus CFSA17SA050,nogroup:1280.59606,1
1280.59607,Staphylococcus aureus CFSA17SA051,nogroup:1280.59607,1
1280.59608,Staphylococcus aureus CFSA17SA049,nogroup:1280.59608,1
1280.59609,Staphylococcus aureus CFSA17SA048,nogroup:1280.59609,1
1280.59610,Staphylococcus aureus CFSA17SA045,nogroup:1280.59610,1
1280.59611,Staphylococcus aureus CFSA17SA055,nogroup:1280.59611,1
1280.59612,Staphylococcus aureus CFSA17SA047,nogroup:1280.59612,1
1280.59613,Staphylococcus aureus CFSA17SA046,nogroup:1280.59613,1
1280.59614,Staphylococcus aureus CFSA17SA041,nogroup:1280.59614,1
1280.59615,Staphylococcus aureus CFSA17SA044,nogroup:1280.59615,1
1280.59616,Staphylococcus aureus CFSA17SA042,nogroup:1280.59616,1
1280.59617,Staphylococcus aureus CFSA17SA043,nogroup:1280.59617,1
1280.59618,Staphylococcus aureus CFSA17SA037,nogroup:1280.59618,1
1280.59619,Staphylococcus aureus CFSA17SA038,nogroup:1280.59619,1
1280.59620,Staphylococcus aureus CFSA17SA039,nogroup:1280.59620,1
1280.59621,Staphylococcus aureus CFSA17SA036,nogroup:1280.59621,1
1280.59622,Staphylococcus aureus CFSA17SA035,nogroup:1280.59622,1
1280.59623,Staphylococcus aureus CFSA17SA040,nogroup:1280.59623,1
1280.59624,Staphylococcus aureus CFSA17SA033,nogroup:1280.59624,1
1280.59625,Staphylococcus aureus CFSA17SA032,nogroup:1280.59625,1
1280.59626,Staphylococcus aureus CFSA17SA034,nogroup:1280.59626,1
1280.59627,Staphylococcus aureus CFSA17SA028,nogroup:1280.59627,1
1280.59628,Staphylococcus aureus CFSA17SA027,nogroup:1280.59628,1
1280.59629,Staphylococcus aureus CFSA17SA024,nogroup:1280.59629,1
1280.59630,Staphylococcus aureus CFSA17SA026,nogroup:1280.59630,1
1280.59631,Staphylococcus aureus CFSA17SA025,nogroup:1280.59631,1
1280.59632,Staphylococcus aureus CFSA17SA023,nogroup:1280.59632,1
1280.59633,Staphylococcus aureus CFSA17SA022,nogroup:1280.59633,1
1280.59634,Staphylococcus aureus CFSA17SA021,nogroup:1280.59634,1
1280.59635,Staphylococcus aureus CFSA17SA019,nogroup:1280.59635,1
1280.59636,Staphylococcus aureus CFSA17SA020,nogroup:1280.59636,1
1280.59637,Staphylococcus aureus CFSA17SA017,nogroup:1280.59637,1
1280.59638,Staphylococcus aureus CFSA17SA015,nogroup:1280.59638,1
1280.59639,Staphylococcus aureus CFSA17SA016,nogroup:1280.59639,1
1280.59640,Staphylococcus aureus CFSA17SA014,nogroup:1280.59640,1
1280.59641,Staphylococcus aureus CFSA17SA013,nogroup:1280.59641,1
1280.59642,Staphylococcus aureus CFSA17SA012,nogroup:1280.59642,1
1280.59643,Staphylococcus aureus CFSA17SA010,nogroup:1280.59643,1
1280.59644,Staphylococcus aureus CFSA17SA011,nogroup:1280.59644,1
1280.59645,Staphylococcus aureus CFSA17SA008,nogroup:1280.59645,1
1280.59646,Staphylococcus aureus CFSA17SA009,nogroup:1280.59646,1
1280.59647,Staphylococcus aureus CFSA17SA007,nogroup:1280.59647,1
1280.59648,Staphylococcus aureus CFSA17SA004,nogroup:1280.59648,1
1280.59649,Staphylococcus aureus CFSA17SA006,nogroup:1280.59649,1
1280.59650,Staphylococcus aureus CFSA17SA001,nogroup:1280.59650,1
1280.59651,Staphylococcus aureus CFSA17SA003,nogroup:1280.59651,1
1280.59652,Staphylococcus aureus CFSA16SA060,nogroup:1280.59652,1
1280.59653,Staphylococcus aureus CFSA16SA056,nogroup:1280.59653,1
1280.59654,Staphylococcus aureus CFSA16SA057,nogroup:1280.59654,1
1280.59655,Staphylococcus aureus CFSA16SA058,nogroup:1280.59655,1
1280.59656,Staphylococcus aureus CFSA16SA055,nogroup:1280.59656,1
1280.59657,Staphylococcus aureus CFSA16SA061,nogroup:1280.59657,1
1280.59658,Staphylococcus aureus CFSA16SA054,nogroup:1280.59658,1
1280.59659,Staphylococcus aureus CFSA16SA053,nogroup:1280.59659,1
1280.59660,Staphylococcus aureus CFSA16SA052,nogroup:1280.59660,1
1280.59661,Staphylococcus aureus CFSA17SA002,nogroup:1280.59661,1
1280.59662,Staphylococcus aureus CFSA16SA050,nogroup:1280.59662,1
1280.59663,Staphylococcus aureus CFSA16SA051,nogroup:1280.59663,1
1280.59664,Staphylococcus aureus CFSA16SA049,nogroup:1280.59664,1
1280.59665,Staphylococcus aureus CFSA16SA048,nogroup:1280.59665,1
1280.59666,Staphylococcus aureus CFSA16SA047,nogroup:1280.59666,1
1280.59667,Staphylococcus aureus CFSA16SA046,nogroup:1280.59667,1
1280.59668,Staphylococcus aureus CFSA16SA045,nogroup:1280.59668,1
1280.59669,Staphylococcus aureus CFSA16SA043,nogroup:1280.59669,1
1280.59670,Staphylococcus aureus CFSA16SA044,nogroup:1280.59670,1
1280.59671,Staphylococcus aureus CFSA16SA042,nogroup:1280.59671,1
1280.59672,Staphylococcus aureus CFSA16SA041,nogroup:1280.59672,1
1280.59673,Staphylococcus aureus CFSA16SA040,nogroup:1280.59673,1
1280.59674,Staphylococcus aureus CFSA16SA038,nogroup:1280.59674,1
1280.59675,Staphylococcus aureus CFSA16SA039,nogroup:1280.59675,1
1280.59676,Staphylococcus aureus CFSA16SA036,nogroup:1280.59676,1
1280.59677,Staphylococcus aureus CFSA16SA037,nogroup:1280.59677,1
1280.59678,Staphylococcus aureus CFSA16SA034,nogroup:1280.59678,1
1280.59679,Staphylococcus aureus CFSA16SA035,nogroup:1280.59679,1
1280.59680,Staphylococcus aureus CFSA16SA031,nogroup:1280.59680,1
1280.59681,Staphylococcus aureus CFSA16SA033,nogroup:1280.59681,1
1280.59682,Staphylococcus aureus CFSA16SA032,nogroup:1280.59682,1
1280.59683,Staphylococcus aureus CFSA16SA030,nogroup:1280.59683,1
1280.59684,Staphylococcus aureus CFSA16SA029,nogroup:1280.59684,1
1280.59685,Staphylococcus aureus CFSA16SA028,nogroup:1280.59685,1
1280.59686,Staphylococcus aureus CFSA16SA027,nogroup:1280.59686,1
1280.59687,Staphylococcus aureus CFSA16SA025,nogroup:1280.59687,1
1280.59688,Staphylococcus aureus CFSA16SA026,nogroup:1280.59688,1
1280.59689,Staphylococcus aureus CFSA16SA024,nogroup:1280.59689,1
1280.59690,Staphylococcus aureus CFSA16SA022,nogroup:1280.59690,1
1280.59691,Staphylococcus aureus CFSA16SA020,nogroup:1280.59691,1
1280.59692,Staphylococcus aureus CFSA16SA023,nogroup:1280.59692,1
1280.59693,Staphylococcus aureus CFSA16SA021,nogroup:1280.59693,1
1280.59694,Staphylococcus aureus CFSA16SA019,nogroup:1280.59694,1
1280.59695,Staphylococcus aureus CFSA16SA017,nogroup:1280.59695,1
1280.59696,Staphylococcus aureus CFSA16SA018,nogroup:1280.59696,1
1280.59697,Staphylococcus aureus CFSA16SA015,nogroup:1280.59697,1
1280.59698,Staphylococcus aureus CFSA16SA014,nogroup:1280.59698,1
1280.59699,Staphylococcus aureus CFSA16SA013,nogroup:1280.59699,1
1280.59700,Staphylococcus aureus CFSA16SA012,nogroup:1280.59700,1
1280.59701,Staphylococcus aureus CFSA16SA011,nogroup:1280.59701,1
1280.59702,Staphylococcus aureus CFSA16SA016,nogroup:1280.59702,1
1280.59703,Staphylococcus aureus CFSA16SA009,nogroup:1280.59703,1
1280.59704,Staphylococcus aureus CFSA16SA010,nogroup:1280.59704,1
1280.59705,Staphylococcus aureus CFSA16SA008,nogroup:1280.59705,1
1280.59706,Staphylococcus aureus CFSA16SA007,nogroup:1280.59706,1
1280.59707,Staphylococcus aureus CFSA16SA005,nogroup:1280.59707,1
1280.59708,Staphylococcus aureus CFSA16SA006,nogroup:1280.59708,1
1280.59709,Staphylococcus aureus CFSA16SA002,nogroup:1280.59709,1
1280.59710,Staphylococcus aureus CFSA16SA004,nogroup:1280.59710,1
1280.59711,Staphylococcus aureus CFSA16SA003,nogroup:1280.59711,1
1280.59712,Staphylococcus aureus CFSA16SA001,nogroup:1280.59712,1
1280.59713,Staphylococcus aureus 11A356,nogroup:1280.59713,1
1280.59714,Staphylococcus aureus 11A265,nogroup:1280.59714,1
1280.59715,Staphylococcus aureus CFSA13SA036,nogroup:1280.59715,1
1280.59716,Staphylococcus aureus CFSA13SA037,nogroup:1280.59716,1
1280.59717,Staphylococcus aureus CFSA13SA039,nogroup:1280.59717,1
1280.59718,Staphylococcus aureus CFSA13SA038,nogroup:1280.59718,1
1280.59719,Staphylococcus aureus CFSA13SA033,nogroup:1280.59719,1
1280.59720,Staphylococcus aureus CFSA13SA031,nogroup:1280.59720,1
1280.59721,Staphylococcus aureus CFSA13SA035,nogroup:1280.59721,1
1280.59722,Staphylococcus aureus CFSA13SA032,nogroup:1280.59722,1
1280.59723,Staphylococcus aureus CFSA13SA034,nogroup:1280.59723,1
1280.59724,Staphylococcus aureus CFSA13SA030,nogroup:1280.59724,1
1280.59725,Staphylococcus aureus CFSA13SA027,nogroup:1280.59725,1
1280.59726,Staphylococcus aureus CFSA13SA029,nogroup:1280.59726,1
1280.59727,Staphylococcus aureus CFSA13SA026,nogroup:1280.59727,1
1280.59728,Staphylococcus aureus CFSA13SA028,nogroup:1280.59728,1
1280.59729,Staphylococcus aureus CFSA13SA025,nogroup:1280.59729,1
1280.59730,Staphylococcus aureus CFSA13SA023,nogroup:1280.59730,1
1280.59731,Staphylococcus aureus CFSA13SA022,nogroup:1280.59731,1
1280.59732,Staphylococcus aureus CFSA13SA024,nogroup:1280.59732,1
1280.59733,Staphylococcus aureus CFSA13SA019,nogroup:1280.59733,1
1280.59734,Staphylococcus aureus CFSA13SA017,nogroup:1280.59734,1
1280.59735,Staphylococcus aureus CFSA13SA021,nogroup:1280.59735,1
1280.59736,Staphylococcus aureus CFSA13SA016,nogroup:1280.59736,1
1280.59737,Staphylococcus aureus CFSA13SA015,nogroup:1280.59737,1
1280.59738,Staphylococcus aureus CFSA13SA014,nogroup:1280.59738,1
1280.59739,Staphylococcus aureus CFSA13SA013,nogroup:1280.59739,1
1280.59740,Staphylococcus aureus CFSA13SA012,nogroup:1280.59740,1
1280.59741,Staphylococcus aureus CFSA13SA010,nogroup:1280.59741,1
1280.59742,Staphylococcus aureus CFSA13SA011,nogroup:1280.59742,1
1280.59743,Staphylococcus aureus CFSA13SA009,nogroup:1280.59743,1
1280.59744,Staphylococcus aureus CFSA13SA008,nogroup:1280.59744,1
1280.59745,Staphylococcus aureus CFSA13SA007,nogroup:1280.59745,1
1280.59746,Staphylococcus aureus CFSA13SA004,nogroup:1280.59746,1
1280.59747,Staphylococcus aureus CFSA13SA005,nogroup:1280.59747,1
1280.59748,Staphylococcus aureus CFSA13SA003,nogroup:1280.59748,1
1280.59749,Staphylococcus aureus CFSA13SA006,nogroup:1280.59749,1
1280.59750,Staphylococcus aureus CFSA13SA002,nogroup:1280.59750,1
1280.59751,Staphylococcus aureus CFSA12SA069,nogroup:1280.59751,1
1280.59752,Staphylococcus aureus CFSA12SA070,nogroup:1280.59752,1
1280.59753,Staphylococcus aureus CFSA12SA060,nogroup:1280.59753,1
1280.59754,Staphylococcus aureus CFSA12SA063,nogroup:1280.59754,1
1280.59755,Staphylococcus aureus CFSA12SA059,nogroup:1280.59755,1
1280.59756,Staphylococcus aureus CFSA12SA056,nogroup:1280.59756,1
1280.59757,Staphylococcus aureus CFSA12SA055,nogroup:1280.59757,1
1280.59758,Staphylococcus aureus CFSA12SA051,nogroup:1280.59758,1
1280.59759,Staphylococcus aureus CFSA12SA054,nogroup:1280.59759,1
1280.59760,Staphylococcus aureus CFSA12SA049,nogroup:1280.59760,1
1280.59761,Staphylococcus aureus CFSA12SA050,nogroup:1280.59761,1
1280.59762,Staphylococcus aureus CFSA12SA048,nogroup:1280.59762,1
1280.59763,Staphylococcus aureus CFSA12SA052,nogroup:1280.59763,1
1280.59764,Staphylococcus aureus CFSA12SA047,nogroup:1280.59764,1
1280.59765,Staphylococcus aureus CFSA12SA045,nogroup:1280.59765,1
1280.59766,Staphylococcus aureus CFSA12SA046,nogroup:1280.59766,1
1280.59767,Staphylococcus aureus CFSA12SA044,nogroup:1280.59767,1
1280.59768,Staphylococcus aureus CFSA12SA043,nogroup:1280.59768,1
1280.59769,Staphylococcus aureus CFSA12SA040,nogroup:1280.59769,1
1280.59770,Staphylococcus aureus CFSA12SA041,nogroup:1280.59770,1
1280.59771,Staphylococcus aureus CFSA12SA037,nogroup:1280.59771,1
1280.59772,Staphylococcus aureus CFSA12SA039,nogroup:1280.59772,1
1280.59773,Staphylococcus aureus CFSA12SA038,nogroup:1280.59773,1
1280.59774,Staphylococcus aureus CFSA12SA036,nogroup:1280.59774,1
1280.59775,Staphylococcus aureus CFSA12SA035,nogroup:1280.59775,1
1280.59776,Staphylococcus aureus CFSA12SA033,nogroup:1280.59776,1
1280.59777,Staphylococcus aureus CFSA12SA032,nogroup:1280.59777,1
1280.59778,Staphylococcus aureus CFSA12SA031,nogroup:1280.59778,1
1280.59779,Staphylococcus aureus CFSA12SA029,nogroup:1280.59779,1
1280.59780,Staphylococcus aureus CFSA12SA028,nogroup:1280.59780,1
1280.59781,Staphylococcus aureus CFSA12SA026,nogroup:1280.59781,1
1280.59782,Staphylococcus aureus CFSA12SA024,nogroup:1280.59782,1
1280.59783,Staphylococcus aureus CFSA12SA027,nogroup:1280.59783,1
1280.59784,Staphylococcus aureus CFSA12SA023,nogroup:1280.59784,1
1280.59785,Staphylococcus aureus CFSA12SA025,nogroup:1280.59785,1
1280.59786,Staphylococcus aureus CFSA12SA022,nogroup:1280.59786,1
1280.59787,Staphylococcus aureus CFSA12SA020,nogroup:1280.59787,1
1280.59788,Staphylococcus aureus CFSA12SA019,nogroup:1280.59788,1
1280.59789,Staphylococcus aureus CFSA12SA017,nogroup:1280.59789,1
1280.59790,Staphylococcus aureus CFSA12SA021,nogroup:1280.59790,1
1280.59791,Staphylococcus aureus CFSA12SA014,nogroup:1280.59791,1
1280.59792,Staphylococcus aureus CFSA12SA015,nogroup:1280.59792,1
1280.59793,Staphylococcus aureus CFSA12SA012,nogroup:1280.59793,1
1280.59794,Staphylococcus aureus CFSA12SA009,nogroup:1280.59794,1
1280.59795,Staphylococcus aureus CFSA12SA008,nogroup:1280.59795,1
1280.59796,Staphylococcus aureus CFSA12SA007,nogroup:1280.59796,1
1280.59797,Staphylococcus aureus CFSA12SA003,nogroup:1280.59797,1
1280.59798,Staphylococcus aureus CFSA12SA002,nogroup:1280.59798,1
1280.59799,Staphylococcus aureus CFSA12SA006,nogroup:1280.59799,1
1280.59800,Staphylococcus aureus CFSA12SA004,nogroup:1280.59800,1
1280.59801,Staphylococcus aureus CFSA.SA050,nogroup:1280.59801,1
1280.59802,Staphylococcus aureus CFSA12SA005,nogroup:1280.59802,1
1280.59803,Staphylococcus aureus CFSA12SA001,nogroup:1280.59803,1
1280.59804,Staphylococcus aureus CFSA.SA048,nogroup:1280.59804,1
1280.59805,Staphylococcus aureus CFSA.SA049,nogroup:1280.59805,1
1280.59806,Staphylococcus aureus CFSA.SA047,nogroup:1280.59806,1
1280.59807,Staphylococcus aureus CFSA.SA046,nogroup:1280.59807,1
1280.59808,Staphylococcus aureus CFSA.SA045,nogroup:1280.59808,1
1280.59809,Staphylococcus aureus CFSA.SA044,nogroup:1280.59809,1
1280.59810,Staphylococcus aureus CFSA.SA043,nogroup:1280.59810,1
1280.59811,Staphylococcus aureus CFSA.SA042,nogroup:1280.59811,1
1280.59812,Staphylococcus aureus CFSA.SA041,nogroup:1280.59812,1
1280.59813,Staphylococcus aureus CFSA.SA039,nogroup:1280.59813,1
1280.59814,Staphylococcus aureus CFSA.SA040,nogroup:1280.59814,1
1280.59815,Staphylococcus aureus CFSA.SA038,nogroup:1280.59815,1
1280.59816,Staphylococcus aureus CFSA.SA036,nogroup:1280.59816,1
1280.59817,Staphylococcus aureus CFSA.SA032,nogroup:1280.59817,1
1280.59818,Staphylococcus aureus CFSA.SA037,nogroup:1280.59818,1
1280.59819,Staphylococcus aureus CFSA.SA034,nogroup:1280.59819,1
1280.59820,Staphylococcus aureus CFSA.SA035,nogroup:1280.59820,1
1280.59821,Staphylococcus aureus CFSA.SA031,nogroup:1280.59821,1
1280.59822,Staphylococcus aureus CFSA.SA029,nogroup:1280.59822,1
1280.59823,Staphylococcus aureus CFSA.SA033,nogroup:1280.59823,1
1280.59824,Staphylococcus aureus CFSA.SA030,nogroup:1280.59824,1
1280.59825,Staphylococcus aureus CFSA.SA028,nogroup:1280.59825,1
1280.59826,Staphylococcus aureus CFSA.SA027,nogroup:1280.59826,1
1280.59827,Staphylococcus aureus CFSA.SA026,nogroup:1280.59827,1
1280.59828,Staphylococcus aureus CFSA.SA025,nogroup:1280.59828,1
1280.59829,Staphylococcus aureus CFSA.SA024,nogroup:1280.59829,1
1280.59830,Staphylococcus aureus CFSA.SA022,nogroup:1280.59830,1
1280.59831,Staphylococcus aureus CFSA.SA023,nogroup:1280.59831,1
1280.59832,Staphylococcus aureus CFSA.SA020,nogroup:1280.59832,1
1280.59833,Staphylococcus aureus CFSA.SA019,nogroup:1280.59833,1
1280.59834,Staphylococcus aureus CFSA.SA016,nogroup:1280.59834,1
1280.59835,Staphylococcus aureus CFSA.SA017,nogroup:1280.59835,1
1280.59836,Staphylococcus aureus CFSA.SA015,nogroup:1280.59836,1
1280.59837,Staphylococcus aureus CFSA.SA018,nogroup:1280.59837,1
1280.59838,Staphylococcus aureus CFSA.SA014,nogroup:1280.59838,1
1280.59839,Staphylococcus aureus CFSA.SA012,nogroup:1280.59839,1
1280.59840,Staphylococcus aureus CFSA.SA013,nogroup:1280.59840,1
1280.59841,Staphylococcus aureus CFSA.SA010,nogroup:1280.59841,1
1280.59842,Staphylococcus aureus CFSA.SA011,nogroup:1280.59842,1
1280.59843,Staphylococcus aureus CFSA.SA007,nogroup:1280.59843,1
1280.59844,Staphylococcus aureus CFSA.SA008,nogroup:1280.59844,1
1280.59845,Staphylococcus aureus CFSA.SA006,nogroup:1280.59845,1
1280.59846,Staphylococcus aureus CFSA.SA005,nogroup:1280.59846,1
1280.59847,Staphylococcus aureus CFSA.SA004,nogroup:1280.59847,1
1280.59848,Staphylococcus aureus CFSA.SA003,nogroup:1280.59848,1
1280.59849,Staphylococcus aureus CFSA.SA001,nogroup:1280.59849,1
1280.59850,Staphylococcus aureus CFSA.SA002,nogroup:1280.59850,1
1280.59851,Staphylococcus aureus 18A88,nogroup:1280.59851,1
1280.59852,Staphylococcus aureus CFSA.SA009,nogroup:1280.59852,1
1280.59853,Staphylococcus aureus 18A87,nogroup:1280.59853,1
1280.59854,Staphylococcus aureus 18A52,nogroup:1280.59854,1
1280.59855,Staphylococcus aureus 18A30,nogroup:1280.59855,1
1280.59856,Staphylococcus aureus 18A40,nogroup:1280.59856,1
1280.59857,Staphylococcus aureus 18A31,nogroup:1280.59857,1
1280.59858,Staphylococcus aureus 18A69,nogroup:1280.59858,1
1280.59859,Staphylococcus aureus 18A29,nogroup:1280.59859,1
1280.59860,Staphylococcus aureus 18A270,nogroup:1280.59860,1
1280.59861,Staphylococcus aureus 18A28,nogroup:1280.59861,1
1280.59862,Staphylococcus aureus 18A26,nogroup:1280.59862,1
1280.59863,Staphylococcus aureus 18A27,nogroup:1280.59863,1
1280.59864,Staphylococcus aureus 18A272,nogroup:1280.59864,1
1280.59865,Staphylococcus aureus 18A25,nogroup:1280.59865,1
1280.59866,Staphylococcus aureus 18A251,nogroup:1280.59866,1
1280.59867,Staphylococcus aureus 18A245,nogroup:1280.59867,1
1280.59868,Staphylococcus aureus 18A236,nogroup:1280.59868,1
1280.59869,Staphylococcus aureus 18A234,nogroup:1280.59869,1
1280.59870,Staphylococcus aureus 18A228,nogroup:1280.59870,1
1280.59871,Staphylococcus aureus 18A203,nogroup:1280.59871,1
1280.59872,Staphylococcus aureus 18A202,nogroup:1280.59872,1
1280.59873,Staphylococcus aureus 18A193,nogroup:1280.59873,1
1280.59874,Staphylococcus aureus 18A201,nogroup:1280.59874,1
1280.59875,Staphylococcus aureus 18A169,nogroup:1280.59875,1
1280.59876,Staphylococcus aureus 18A192,nogroup:1280.59876,1
1280.59877,Staphylococcus aureus 18A125,nogroup:1280.59877,1
1280.59878,Staphylococcus aureus 18A141,nogroup:1280.59878,1
1280.59879,Staphylococcus aureus 18A140,nogroup:1280.59879,1
1280.59880,Staphylococcus aureus 18A164,nogroup:1280.59880,1
1280.59881,Staphylococcus aureus 18A123,nogroup:1280.59881,1
1280.59882,Staphylococcus aureus 18A100,nogroup:1280.59882,1
1280.59883,Staphylococcus aureus 11A967,nogroup:1280.59883,1
1280.59884,Staphylococcus aureus 11A943,nogroup:1280.59884,1
1280.59885,Staphylococcus aureus 11A96,nogroup:1280.59885,1
1280.59886,Staphylococcus aureus 11A941,nogroup:1280.59886,1
1280.59887,Staphylococcus aureus 11A934,nogroup:1280.59887,1
1280.59888,Staphylococcus aureus 11A914,nogroup:1280.59888,1
1280.59889,Staphylococcus aureus 11A832,nogroup:1280.59889,1
1280.59890,Staphylococcus aureus 11A871,nogroup:1280.59890,1
1280.59891,Staphylococcus aureus 11A819,nogroup:1280.59891,1
1280.59892,Staphylococcus aureus 11A746,nogroup:1280.59892,1
1280.59893,Staphylococcus aureus 11A731,nogroup:1280.59893,1
1280.59894,Staphylococcus aureus 11A660,nogroup:1280.59894,1
1280.59895,Staphylococcus aureus 11A266,nogroup:1280.59895,1
1280.59896,Staphylococcus aureus 11A1543,nogroup:1280.59896,1
