genome_id,genome_name,antibiotic,label
1280.59477,Staphylococcus aureus CLSA69,erythromycin,Susceptible
1280.59477,Staphylococcus aureus CLSA69,gentamicin,Susceptible
1280.59477,Staphylococcus aureus CLSA69,tetracycline,Susceptible
1280.59478,Staphylococcus aureus CLSA65,ciprofloxacin,Susceptible
1280.59478,Staphylococcus aureus CLSA65,clindamycin,Susceptible
1280.59478,Staphylococcus aureus CLSA65,erythromycin,Susceptible
1280.59478,Staphylococcus aureus CLSA65,gentamicin,Susceptible
1280.59478,Staphylococcus aureus CLSA65,tetracycline,Susceptible
1280.59479,Staphylococcus aureus CLSA67,ciprofloxacin,Resistant
1280.59479,Staphylococcus aureus CLSA67,clindamycin,Susceptible
1280.59479,Staphylococcus aureus CLSA67,erythromycin,Susceptible
1280.59479,Staphylococcus aureus CLSA67,gentamicin,Susceptible
1280.59479,Staphylococcus aureus CLSA67,tetracycline,Susceptible
1280.59480,Staphylococcus aureus CLSA63,ciprofloxacin,Susceptible
1280.59480,Staphylococcus aureus CLSA63,clindamycin,Susceptible
1280.59480,Staphylococcus aureus CLSA63,erythromycin,Susceptible
1280.59480,Staphylococcus aureus CLSA63,gentamicin,Susceptible
1280.59480,Staphylococcus aureus CLSA63,tetracycline,Susceptible
1280.59481,Staphylococcus aureus CLSA73,ciprofloxacin,Susceptible
1280.59481,Staphylococcus aureus CLSA73,clindamycin,Susceptible
1280.59481,Staphylococcus aureus CLSA73,erythromycin,Susceptible
1280.59481,Staphylococcus aureus CLSA73,gentamicin,Susceptible
1280.59481,Staphylococcus aureus CLSA73,tetracycline,Susceptible
1280.59482,Staphylococcus aureus CLSA62,ciprofloxacin,Susceptible
1280.59482,Staphylococcus aureus CLSA62,clindamycin,Susceptible
1280.59482,Staphylococcus aureus CLSA62,erythromycin,Susceptible
1280.59482,Staphylococcus aureus CLSA62,gentamicin,Susceptible
1280.59482,Staphylococcus aureus CLSA62,tetracycline,Susceptible
1280.59483,Staphylococcus aureus CLSA86,ciprofloxacin,Susceptible
1280.59483,Staphylococcus aureus CLSA86,clindamycin,Susceptible
1280.59483,Staphylococcus aureus CLSA86,erythromycin,Susceptible
1280.59483,Staphylococcus aureus CLSA86,gentamicin,Susceptible
1280.59483,Staphylococcus aureus CLSA86,tetracycline,Susceptible
1280.59484,Staphylococcus aureus CLSA85,ciprofloxacin,Susceptible
1280.59484,Staphylococcus aureus CLSA85,clindamycin,Resistant
1280.59484,Staphylococcus aureus CLSA85,erythromycin,Resistant
1280.59484,Staphylococcus aureus CLSA85,tetracycline,Susceptible
1280.59485,Staphylococcus aureus CLSA84,ciprofloxacin,Susceptible
1280.59485,Staphylococcus aureus CLSA84,clindamycin,Susceptible
1280.59485,Staphylococcus aureus CLSA84,erythromycin,Susceptible
1280.59485,Staphylococcus aureus CLSA84,gentamicin,Susceptible
1280.59485,Staphylococcus aureus CLSA84,tetracycline,Susceptible
1280.59486,Staphylococcus aureus CLSA90,ciprofloxacin,Resistant
1280.59486,Staphylococcus aureus CLSA90,clindamycin,Susceptible
1280.59486,Staphylococcus aureus CLSA90,erythromycin,Susceptible
1280.59486,Staphylococcus aureus CLSA90,gentamicin,Susceptible
1280.59486,Staphylococcus aureus CLSA90,tetracycline,Susceptible
1280.59487,Staphylococcus aureus CLSA83,ciprofloxacin,Susceptible
1280.59487,Staphylococcus aureus CLSA83,clindamycin,Susceptible
1280.59487,Staphylococcus aureus CLSA83,erythromycin,Susceptible
1280.59487,Staphylococcus aureus CLSA83,gentamicin,Susceptible
1280.59487,Staphylococcus aureus CLSA83,tetracycline,Susceptible
1280.59488,Staphylococcus aureus CLSA82,ciprofloxacin,Resistant
1280.59488,Staphylococcus aureus CLSA82,clindamycin,Resistant
1280.59488,Staphylococcus aureus CLSA82,erythromycin,Resistant
1280.59488,Staphylococcus aureus CLSA82,gentamicin,Resistant
1280.59488,Staphylococcus aureus CLSA82,tetracycline,Resistant
1280.59489,Staphylococcus aureus CLSA79,ciprofloxacin,Susceptible
1280.59489,Staphylococcus aureus CLSA79,clindamycin,Susceptible
1280.59489,Staphylococcus aureus CLSA79,erythromycin,Susceptible
1280.59489,Staphylococcus aureus CLSA79,gentamicin,Susceptible
1280.59489,Staphylococcus aureus CLSA79,tetracycline,Susceptible
1280.59490,Staphylococcus aureus CLSA81,ciprofloxacin,Susceptible
1280.59490,Staphylococcus aureus CLSA81,clindamycin,Susceptible
1280.59490,Staphylococcus aureus CLSA81,erythromycin,Susceptible
1280.59490,Staphylococcus aureus CLSA81,gentamicin,Susceptible
1280.59490,Staphylococcus aureus CLSA81,tetracycline,Susceptible
1280.59491,Staphylococcus aureus CLSA80,ciprofloxacin,Susceptible
1280.59491,Staphylococcus aureus CLSA80,clindamycin,Susceptible
1280.59491,Staphylococcus aureus CLSA80,erythromycin,Susceptible
1280.59491,Staphylococcus aureus CLSA80,gentamicin,Susceptible
1280.59491,Staphylococcus aureus CLSA80,tetracycline,Susceptible
1280.59492,Staphylococcus aureus CLSA78,ciprofloxacin,Susceptible
1280.59492,Staphylococcus aureus CLSA78,clindamycin,Susceptible
1280.59492,Staphylococcus aureus CLSA78,erythromycin,Susceptible
1280.59492,Staphylococcus aureus CLSA78,gentamicin,Susceptible
1280.59492,Staphylococcus aureus CLSA78,tetracycline,Susceptible
1280.59493,Staphylococcus aureus CLSA76,ciprofloxacin,Susceptible
1280.59493,Staphylococcus aureus CLSA76,clindamycin,Susceptible
1280.59493,Staphylococcus aureus CLSA76,erythromycin,Susceptible
1280.59493,Staphylococcus aureus CLSA76,gentamicin,Susceptible
1280.59493,Staphylococcus aureus CLSA76,tetracycline,Susceptible
1280.59494,Staphylococcus aureus CLSA77,ciprofloxacin,Susceptible
1280.59494,Staphylococcus aureus CLSA77,clindamycin,Resistant
1280.59494,Staphylococcus aureus CLSA77,erythromycin,Resistant
1280.59494,Staphylococcus aureus CLSA77,gentamicin,Susceptible
1280.59494,Staphylococcus aureus CLSA77,tetracycline,Susceptible
1280.59495,Staphylococcus aureus CLSA75,ciprofloxacin,Susceptible
1280.59495,Staphylococcus aureus CLSA75,clindamycin,Resistant
1280.59495,Staphylococcus aureus CLSA75,erythromycin,Resistant
1280.59495,Staphylococcus aureus CLSA75,gentamicin,Susceptible
1280.59495,Staphylococcus aureus CLSA75,tetracycline,Susceptible
1280.59496,Staphylococcus aureus CLSA70,ciprofloxacin,Susceptible
1280.59496,Staphylococcus aureus CLSA70,clindamycin,Susceptible
1280.59496,Staphylococcus aureus CLSA70,erythromycin,Susceptible
1280.59496,Staphylococcus aureus CLSA70,gentamicin,Susceptible
1280.59496,Staphylococcus aureus CLSA70,tetracycline,Susceptible
1280.59497,Staphylococcus aureus CLSA74,ciprofloxacin,Susceptible
1280.59497,Staphylococcus aureus CLSA74,clindamycin,Susceptible
1280.59497,Staphylococcus aureus CLSA74,erythromycin,Susceptible
1280.59497,Staphylococcus aureus CLSA74,gentamicin,Susceptible
1280.59497,Staphylococcus aureus CLSA74,tetracycline,Susceptible
1280.59498,Staphylococcus aureus CLSA60,ciprofloxacin,Susceptible
1280.59498,Staphylococcus aureus CLSA60,clindamycin,Susceptible
1280.59498,Staphylococcus aureus CLSA60,erythromycin,Susceptible
1280.59498,Staphylococcus aureus CLSA60,gentamicin,Susceptible
1280.59498,Staphylococcus aureus CLSA60,tetracycline,Susceptible
1280.59499,Staphylococcus aureus CLSA66,ciprofloxacin,Susceptible
1280.59499,Staphylococcus aureus CLSA66,clindamycin,Susceptible
1280.59499,Staphylococcus aureus CLSA66,erythromycin,Susceptible
1280.59499,Staphylococcus aureus CLSA66,gentamicin,Susceptible
1280.59499,Staphylococcus aureus CLSA66,tetracycline,Susceptible
1280.59500,Staphylococcus aureus CLSA64,ciprofloxacin,Susceptible
1280.59500,Staphylococcus aureus CLSA64,clindamycin,Susceptible
1280.59500,Staphylococcus aureus CLSA64,erythromycin,Susceptible
1280.59500,Staphylococcus aureus CLSA64,gentamicin,Susceptible
1280.59500,Staphylococcus aureus CLSA64,tetracycline,Susceptible
1280.59504,Staphylococcus aureus CLSA56,ciprofloxacin,Susceptible
1280.59504,Staphylococcus aureus CLSA56,clindamycin,Resistant
1280.59504,Staphylococcus aureus CLSA56,erythromycin,Resistant
1280.59504,Staphylococcus aureus CLSA56,gentamicin,Susceptible
1280.59504,Staphylococcus aureus CLSA56,tetracycline,Susceptible
1280.59505,Staphylococcus aureus CLSA57,ciprofloxacin,Susceptible
1280.59505,Staphylococcus aureus CLSA57,clindamycin,Susceptible
1280.59505,Staphylococcus aureus CLSA57,erythromycin,Susceptible
1280.59505,Staphylococcus aureus CLSA57,gentamicin,Susceptible
1280.59505,Staphylococcus aureus CLSA57,tetracycline,Susceptible
1280.59506,Staphylococcus aureus CLSA54,ciprofloxacin,Susceptible
1280.59506,Staphylococcus aureus CLSA54,clindamycin,Susceptible
1280.59506,Staphylococcus aureus CLSA54,erythromycin,Susceptible
1280.59506,Staphylococcus aureus CLSA54,gentamicin,Susceptible
1280.59506,Staphylococcus aureus CLSA54,tetracycline,Susceptible
1280.59507,Staphylococcus aureus CLSA55,ciprofloxacin,Susceptible
1280.59507,Staphylococcus aureus CLSA55,clindamycin,Susceptible
1280.59507,Staphylococcus aureus CLSA55,erythromycin,Susceptible
1280.59507,Staphylococcus aureus CLSA55,gentamicin,Susceptible
1280.59507,Staphylococcus aureus CLSA55,tetracycline,Susceptible
1280.59508,Staphylococcus aureus CLSA52,ciprofloxacin,Resistant
1280.59508,Staphylococcus aureus CLSA52,clindamycin,Resistant
1280.59508,Staphylococcus aureus CLSA52,erythromycin,Resistant
1280.59508,Staphylococcus aureus CLSA52,gentamicin,Resistant
1280.59508,Staphylococcus aureus CLSA52,tetracycline,Resistant
1280.59510,Staphylococcus aureus CLSA51,ciprofloxacin,Susceptible
1280.59510,Staphylococcus aureus CLSA51,clindamycin,Susceptible
1280.59510,Staphylococcus aureus CLSA51,erythromycin,Susceptible
1280.59510,Staphylococcus aureus CLSA51,gentamicin,Resistant
1280.59510,Staphylococcus aureus CLSA51,tetracycline,Resistant
1280.59511,Staphylococcus aureus CLSA49,ciprofloxacin,Susceptible
1280.59511,Staphylococcus aureus CLSA49,clindamycin,Susceptible
1280.59511,Staphylococcus aureus CLSA49,erythromycin,Susceptible
1280.59511,Staphylococcus aureus CLSA49,gentamicin,Susceptible
1280.59511,Staphylococcus aureus CLSA49,tetracycline,Susceptible
1280.59512,Staphylococcus aureus CLSA47,ciprofloxacin,Susceptible
1280.59512,Staphylococcus aureus CLSA47,clindamycin,Susceptible
1280.59512,Staphylococcus aureus CLSA47,erythromycin,Susceptible
1280.59512,Staphylococcus aureus CLSA47,gentamicin,Susceptible
1280.59512,Staphylococcus aureus CLSA47,tetracycline,Susceptible
1280.59513,Staphylococcus aureus CLSA50,ciprofloxacin,Susceptible
1280.59513,Staphylococcus aureus CLSA50,clindamycin,Susceptible
1280.59513,Staphylococcus aureus CLSA50,erythromycin,Resistant
1280.59513,Staphylococcus aureus CLSA50,gentamicin,Susceptible
1280.59513,Staphylococcus aureus CLSA50,tetracycline,Susceptible
1280.59515,Staphylococcus aureus CLSA43,ciprofloxacin,Susceptible
1280.59515,Staphylococcus aureus CLSA43,clindamycin,Susceptible
1280.59515,Staphylococcus aureus CLSA43,erythromycin,Susceptible
1280.59515,Staphylococcus aureus CLSA43,gentamicin,Susceptible
1280.59515,Staphylococcus aureus CLSA43,tetracycline,Susceptible
1280.59516,Staphylococcus aureus CLSA46,ciprofloxacin,Susceptible
1280.59516,Staphylococcus aureus CLSA46,clindamycin,Susceptible
1280.59516,Staphylococcus aureus CLSA46,erythromycin,Susceptible
1280.59516,Staphylococcus aureus CLSA46,gentamicin,Susceptible
1280.59516,Staphylococcus aureus CLSA46,tetracycline,Susceptible
1280.59517,Staphylococcus aureus CLSA45,ciprofloxacin,Susceptible
1280.59517,Staphylococcus aureus CLSA45,clindamycin,Susceptible
1280.59517,Staphylococcus aureus CLSA45,erythromycin,Susceptible
1280.59517,Staphylococcus aureus CLSA45,gentamicin,Susceptible
1280.59517,Staphylococcus aureus CLSA45,tetracycline,Susceptible
1280.59518,Staphylococcus aureus CLSA44,ciprofloxacin,Susceptible
1280.59518,Staphylococcus aureus CLSA44,clindamycin,Susceptible
1280.59518,Staphylococcus aureus CLSA44,erythromycin,Susceptible
1280.59518,Staphylococcus aureus CLSA44,gentamicin,Susceptible
1280.59518,Staphylococcus aureus CLSA44,tetracycline,Susceptible
1280.59519,Staphylococcus aureus CLSA42,ciprofloxacin,Susceptible
1280.59519,Staphylococcus aureus CLSA42,clindamycin,Susceptible
1280.59519,Staphylococcus aureus CLSA42,erythromycin,Susceptible
1280.59519,Staphylococcus aureus CLSA42,gentamicin,Resistant
1280.59519,Staphylococcus aureus CLSA42,tetracycline,Resistant
1280.59521,Staphylococcus aureus CLSA41,ciprofloxacin,Susceptible
1280.59521,Staphylococcus aureus CLSA41,clindamycin,Susceptible
1280.59521,Staphylococcus aureus CLSA41,erythromycin,Susceptible
1280.59521,Staphylococcus aureus CLSA41,gentamicin,Susceptible
1280.59521,Staphylococcus aureus CLSA41,tetracycline,Susceptible
1280.59524,Staphylococcus aureus CLSA36,ciprofloxacin,Resistant
1280.59524,Staphylococcus aureus CLSA36,clindamycin,Resistant
1280.59524,Staphylococcus aureus CLSA36,erythromycin,Resistant
1280.59524,Staphylococcus aureus CLSA36,gentamicin,Resistant
1280.59524,Staphylococcus aureus CLSA36,tetracycline,Resistant
1280.59525,Staphylococcus aureus CLSA34,ciprofloxacin,Susceptible
1280.59525,Staphylococcus aureus CLSA34,clindamycin,Resistant
1280.59525,Staphylococcus aureus CLSA34,erythromycin,Resistant
1280.59525,Staphylococcus aureus CLSA34,gentamicin,Resistant
1280.59525,Staphylococcus aureus CLSA34,tetracycline,Resistant
1280.59526,Staphylococcus aureus CLSA35,ciprofloxacin,Resistant
1280.59526,Staphylococcus aureus CLSA35,clindamycin,Resistant
1280.59526,Staphylococcus aureus CLSA35,erythromycin,Resistant
1280.59526,Staphylococcus aureus CLSA35,tetracycline,Resistant
1280.59527,Staphylococcus aureus CLSA37,ciprofloxacin,Susceptible
1280.59527,Staphylococcus aureus CLSA37,clindamycin,Susceptible
1280.59527,Staphylococcus aureus CLSA37,erythromycin,Susceptible
1280.59527,Staphylococcus aureus CLSA37,gentamicin,Susceptible
1280.59527,Staphylococcus aureus CLSA37,tetracycline,Susceptible
1280.59529,Staphylococcus aureus CLSA32,ciprofloxacin,Resistant
1280.59529,Staphylococcus aureus CLSA32,clindamycin,Susceptible
1280.59529,Staphylococcus aureus CLSA32,erythromycin,Susceptible
1280.59529,Staphylococcus aureus CLSA32,gentamicin,Susceptible
1280.59529,Staphylococcus aureus CLSA32,tetracycline,Susceptible
1280.59530,Staphylococcus aureus CLSA33,ciprofloxacin,Susceptible
1280.59530,Staphylococcus aureus CLSA33,clindamycin,Resistant
1280.59530,Staphylococcus aureus CLSA33,erythromycin,Resistant
1280.59530,Staphylococcus aureus CLSA33,gentamicin,Susceptible
1280.59530,Staphylococcus aureus CLSA33,tetracycline,Susceptible
1280.59531,Staphylococcus aureus CLSA30,ciprofloxacin,Susceptible
1280.59531,Staphylococcus aureus CLSA30,clindamycin,Susceptible
1280.59531,Staphylococcus aureus CLSA30,erythromycin,Susceptible
1280.59531,Staphylococcus aureus CLSA30,gentamicin,Susceptible
1280.59531,Staphylococcus aureus CLSA30,tetracycline,Susceptible
1280.59532,Staphylococcus aureus CLSA29,ciprofloxacin,Susceptible
1280.59532,Staphylococcus aureus CLSA29,clindamycin,Susceptible
1280.59532,Staphylococcus aureus CLSA29,erythromycin,Susceptible
1280.59532,Staphylococcus aureus CLSA29,gentamicin,Susceptible
1280.59532,Staphylococcus aureus CLSA29,tetracycline,Susceptible
1280.59535,Staphylococcus aureus CLSA26,ciprofloxacin,Susceptible
1280.59535,Staphylococcus aureus CLSA26,clindamycin,Susceptible
1280.59535,Staphylococcus aureus CLSA26,erythromycin,Susceptible
1280.59535,Staphylococcus aureus CLSA26,gentamicin,Susceptible
1280.59535,Staphylococcus aureus CLSA26,tetracycline,Susceptible
1280.59536,Staphylococcus aureus CLSA25,ciprofloxacin,Resistant
1280.59536,Staphylococcus aureus CLSA25,clindamycin,Susceptible
1280.59536,Staphylococcus aureus CLSA25,erythromycin,Susceptible
1280.59536,Staphylococcus aureus CLSA25,gentamicin,Susceptible
1280.59536,Staphylococcus aureus CLSA25,tetracycline,Susceptible
1280.59537,Staphylococcus aureus CLSA24,ciprofloxacin,Resistant
1280.59537,Staphylococcus aureus CLSA24,clindamycin,Susceptible
1280.59537,Staphylococcus aureus CLSA24,erythromycin,Susceptible
1280.59537,Staphylococcus aureus CLSA24,gentamicin,Susceptible
1280.59537,Staphylococcus aureus CLSA24,tetracycline,Susceptible
1280.59538,Staphylococcus aureus CLSA23,ciprofloxacin,Resistant
1280.59538,Staphylococcus aureus CLSA23,clindamycin,Resistant
1280.59538,Staphylococcus aureus CLSA23,erythromycin,Susceptible
1280.59538,Staphylococcus aureus CLSA23,gentamicin,Susceptible
1280.59540,Staphylococcus aureus CLSA18,ciprofloxacin,Susceptible
1280.59540,Staphylococcus aureus CLSA18,clindamycin,Susceptible
1280.59540,Staphylococcus aureus CLSA18,erythromycin,Susceptible
1280.59540,Staphylococcus aureus CLSA18,gentamicin,Susceptible
1280.59540,Staphylococcus aureus CLSA18,tetracycline,Susceptible
1280.59541,Staphylococcus aureus CLSA20,ciprofloxacin,Resistant
1280.59541,Staphylococcus aureus CLSA20,clindamycin,Susceptible
1280.59541,Staphylococcus aureus CLSA20,erythromycin,Susceptible
1280.59541,Staphylococcus aureus CLSA20,gentamicin,Susceptible
1280.59541,Staphylococcus aureus CLSA20,tetracycline,Susceptible
1280.59542,Staphylococcus aureus CLSA21,ciprofloxacin,Susceptible
1280.59542,Staphylococcus aureus CLSA21,clindamycin,Susceptible
1280.59542,Staphylococcus aureus CLSA21,erythromycin,Susceptible
1280.59542,Staphylococcus aureus CLSA21,gentamicin,Susceptible
1280.59542,Staphylococcus aureus CLSA21,tetracycline,Susceptible
1280.59543,Staphylococcus aureus CLSA19,ciprofloxacin,Resistant
1280.59543,Staphylococcus aureus CLSA19,clindamycin,Susceptible
1280.59543,Staphylococcus aureus CLSA19,erythromycin,Susceptible
1280.59543,Staphylococcus aureus CLSA19,gentamicin,Susceptible
1280.59543,Staphylococcus aureus CLSA19,tetracycline,Susceptible
1280.59544,Staphylococcus aureus CLSA16,ciprofloxacin,Susceptible
1280.59544,Staphylococcus aureus CLSA16,clindamycin,Susceptible
1280.59544,Staphylococcus aureus CLSA16,erythromycin,Susceptible
1280.59544,Staphylococcus aureus CLSA16,gentamicin,Susceptible
1280.59544,Staphylococcus aureus CLSA16,tetracycline,Susceptible
1280.59545,Staphylococcus aureus CLSA17,ciprofloxacin,Susceptible
1280.59545,Staphylococcus aureus CLSA17,clindamycin,Susceptible
1280.59545,Staphylococcus aureus CLSA17,erythromycin,Susceptible
1280.59545,Staphylococcus aureus CLSA17,gentamicin,Susceptible
1280.59545,Staphylococcus aureus CLSA17,tetracycline,Susceptible
1280.59546,Staphylococcus aureus CLSA15,ciprofloxacin,Susceptible
1280.59546,Staphylococcus aureus CLSA15,clindamycin,Susceptible
1280.59546,Staphylococcus aureus CLSA15,erythromycin,Susceptible
1280.59546,Staphylococcus aureus CLSA15,gentamicin,Susceptible
1280.59546,Staphylococcus aureus CLSA15,tetracycline,Susceptible
1280.59547,Staphylococcus aureus CLSA14,ciprofloxacin,Susceptible
1280.59547,Staphylococcus aureus CLSA14,clindamycin,Susceptible
1280.59547,Staphylococcus aureus CLSA14,erythromycin,Susceptible
1280.59547,Staphylococcus aureus CLSA14,gentamicin,Susceptible
1280.59547,Staphylococcus aureus CLSA14,tetracycline,Susceptible
1280.59548,Staphylococcus aureus CLSA13,ciprofloxacin,Susceptible
1280.59548,Staphylococcus aureus CLSA13,clindamycin,Susceptible
1280.59548,Staphylococcus aureus CLSA13,erythromycin,Susceptible
1280.59548,Staphylococcus aureus CLSA13,gentamicin,Susceptible
1280.59548,Staphylococcus aureus CLSA13,tetracycline,Susceptible
1280.59549,Staphylococcus aureus CLSA11,ciprofloxacin,Susceptible
1280.59549,Staphylococcus aureus CLSA11,clindamycin,Susceptible
1280.59549,Staphylococcus aureus CLSA11,erythromycin,Susceptible
