bioproject_accession,biosample_accession,checkm_completeness,checkm_contamination,coarse_consistency,contig_l50,contig_n50,contigs,fine_consistency,genome_id,genome_length,genome_name,genome_quality,mlst,cgmlst_hc0,cgmlst_hc2,cgmlst_hc5,cgmlst_hc10,cgmlst_hc20,cgmlst_hc50,cgmlst_hc100,assembly_accession,collection_date,genome_quality_flags
PRJNA633996,SAMN14997149,100.0,0.0,100.0,4,318552,22,99.8,1280.59400,2755639,Staphylococcus aureus CFSA15SA004,Good,,,,,,,,,JABVKD000000000,2015,
PRJNA633996,SAMN14997147,100.0,0.0,100.0,2,1037268,10,99.9,1280.59401,2790816,Staphylococcus aureus CFSA15SA002,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVKF000000000,2015,
PRJNA633996,SAMN14997146,100.0,0.0,100.0,3,447652,21,99.9,1280.59402,2770384,Staphylococcus aureus CFSA15SA001,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVKG000000000,2015,
PRJNA633996,SAMN14997144,100.0,0.0,100.0,6,169889,34,99.5,1280.59403,2798489,Staphylococcus aureus CFSA14SA042,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKI000000000,2014,
PRJNA633996,SAMN14997145,100.0,0.0,100.0,6,169950,35,99.6,1280.59404,2759598,Staphylococcus aureus CFSA14SA043,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKH000000000,2014,
PRJNA633996,SAMN14997152,100.0,0.0,100.0,9,108410,55,99.8,1280.59405,2843053,Staphylococcus aureus CFSA15SA007,Good,MLST.Staphylococcus_aureus.630,,,,,,,,JABVKA000000000,2015,
PRJNA633996,SAMN14997143,100.0,0.0,100.0,2,966657,14,99.9,1280.59406,2760259,Staphylococcus aureus CFSA14SA041,Good,MLST.Staphylococcus_aureus.45,,,,,,,,JABVKJ000000000,2014,
PRJNA633996,SAMN14997140,100.0,0.0,100.0,3,293374,17,99.9,1280.59407,2763757,Staphylococcus aureus CFSA14SA038,Good,MLST.Staphylococcus_aureus.6,,,,,,,,JABVKM000000000,2014,
PRJNA633996,SAMN14997141,100.0,0.0,100.0,6,162499,35,99.6,1280.59408,2748162,Staphylococcus aureus CFSA14SA039,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKL000000000,2014,
PRJNA633996,SAMN14997139,100.0,0.0,100.0,5,170052,33,99.7,1280.59409,2757351,Staphylococcus aureus CFSA14SA037,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKN000000000,2014,
PRJNA633996,SAMN14997142,100.0,0.0,100.0,2,689045,16,99.9,1280.59410,2758466,Staphylococcus aureus CFSA14SA040,Good,MLST.Staphylococcus_aureus.45,,,,,,,,JABVKK000000000,2014,
PRJNA633996,SAMN14997138,100.0,0.0,100.0,6,167351,34,99.6,1280.59411,2800460,Staphylococcus aureus CFSA14SA036,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKO000000000,2014,
PRJNA633996,SAMN14997137,100.0,0.0,100.0,5,168167,33,99.6,1280.59412,2762890,Staphylococcus aureus CFSA14SA035,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKP000000000,2014,
PRJNA633996,SAMN14997136,100.0,0.0,100.0,5,167518,36,99.8,1280.59413,2763053,Staphylococcus aureus CFSA14SA034,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKQ000000000,2014,
PRJNA633996,SAMN14997135,100.0,0.0,100.0,6,149442,34,99.9,1280.59414,2780616,Staphylococcus aureus CFSA14SA033,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKR000000000,2014,
PRJNA633996,SAMN14997134,100.0,0.0,100.0,6,149442,39,99.9,1280.59415,2779326,Staphylococcus aureus CFSA14SA032,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKS000000000,2014,
PRJNA633996,SAMN14997133,100.0,0.0,100.0,6,149442,36,99.9,1280.59416,2779819,Staphylococcus aureus CFSA14SA031,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKT000000000,2014,
PRJNA633996,SAMN14997131,100.0,0.0,100.0,5,169950,34,99.7,1280.59417,2760679,Staphylococcus aureus CFSA14SA029,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKV000000000,2014,
PRJNA633996,SAMN14997130,100.0,0.0,100.0,7,147770,42,99.8,1280.59418,2775207,Staphylococcus aureus CFSA14SA028,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKW000000000,2014,
PRJNA633996,SAMN14997132,100.0,0.0,100.0,6,149442,37,99.7,1280.59419,2778219,Staphylococcus aureus CFSA14SA030,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKU000000000,2014,
PRJNA633996,SAMN14997127,100.0,0.0,100.0,6,167390,34,99.6,1280.59420,2770017,Staphylococcus aureus CFSA14SA025,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKZ000000000,2014,
PRJNA633996,SAMN14997128,100.0,0.0,100.0,5,170050,34,99.6,1280.59421,2769860,Staphylococcus aureus CFSA14SA026,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKY000000000,2014,
PRJNA633996,SAMN14997129,100.0,0.0,100.0,5,183606,32,99.6,1280.59422,2749121,Staphylococcus aureus CFSA14SA027,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVKX000000000,2014,
PRJNA633996,SAMN14997126,100.0,0.0,100.0,5,170050,33,99.6,1280.59423,2770099,Staphylococcus aureus CFSA14SA024,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLA000000000,2014,
PRJNA633996,SAMN14997124,100.0,0.0,100.0,5,167516,37,99.6,1280.59424,2765646,Staphylococcus aureus CFSA14SA022,Good,MLST.Staphylococcus_aureus.3031,,,,,,,,JABVLC000000000,2014,
PRJNA633996,SAMN14997123,100.0,0.0,100.0,2,425394,20,99.9,1280.59425,2778282,Staphylococcus aureus CFSA14SA021,Good,MLST.Staphylococcus_aureus.88,,,,,,,,JABVLD000000000,2014,
PRJNA633996,SAMN14997125,100.0,0.0,100.0,5,167520,37,99.7,1280.59426,2759929,Staphylococcus aureus CFSA14SA023,Good,MLST.Staphylococcus_aureus.338,,,,,,,,JABVLB000000000,2014,
PRJNA633996,SAMN14997119,100.0,0.0,100.0,2,609686,14,99.9,1280.59427,2781289,Staphylococcus aureus CFSA14SA017,Good,MLST.Staphylococcus_aureus.1,,,,,,,,JABVLH000000000,2014,
PRJNA633996,SAMN14997120,100.0,0.0,100.0,6,153592,46,99.8,1280.59428,2811620,Staphylococcus aureus CFSA14SA018,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLG000000000,2014,
PRJNA633996,SAMN14997122,100.0,0.0,100.0,6,153594,35,99.6,1280.59429,2760064,Staphylococcus aureus CFSA14SA020,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLE000000000,2014,
PRJNA633996,SAMN14997118,100.0,0.0,100.0,6,153592,43,99.9,1280.59430,2810142,Staphylococcus aureus CFSA14SA016,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLI000000000,2014,
PRJNA633996,SAMN14997121,100.0,0.0,100.0,2,609686,13,99.9,1280.59431,2781349,Staphylococcus aureus CFSA14SA019,Good,MLST.Staphylococcus_aureus.1,,,,,,,,JABVLF000000000,2014,
PRJNA633996,SAMN14997116,99.8,0.0,100.0,6,167520,33,99.9,1280.59432,2745563,Staphylococcus aureus CFSA14SA014,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLK000000000,2014,
PRJNA633996,SAMN14997117,100.0,0.0,100.0,2,609686,14,99.9,1280.59433,2779953,Staphylococcus aureus CFSA14SA015,Good,MLST.Staphylococcus_aureus.1,,,,,,,,JABVLJ000000000,2014,
PRJNA633996,SAMN14997115,100.0,0.0,100.0,6,153592,46,99.9,1280.59434,2811105,Staphylococcus aureus CFSA14SA013,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLL000000000,2014,
PRJNA633996,SAMN14997113,100.0,0.0,100.0,6,170050,35,99.7,1280.59435,2750792,Staphylococcus aureus CFSA14SA011,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLN000000000,2014,
PRJNA633996,SAMN14997114,100.0,0.0,100.0,5,167519,35,99.9,1280.59436,2738436,Staphylococcus aureus CFSA14SA012,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLM000000000,2014,
PRJNA633996,SAMN14997112,100.0,0.0,100.0,6,167520,34,99.9,1280.59437,2755765,Staphylococcus aureus CFSA14SA010,Good,,,,,,,,,JABVLO000000000,2014,
PRJNA633996,SAMN14997110,99.4,0.0,99.9,7,127653,43,99.6,1280.59438,2797297,Staphylococcus aureus CFSA14SA008,Good,MLST.Staphylococcus_aureus.338,,,,,,,,JABVLQ000000000,2014,
PRJNA633996,SAMN14997111,100.0,0.0,100.0,6,167998,34,99.9,1280.59439,2756381,Staphylococcus aureus CFSA14SA009,Good,,,,,,,,,JABVLP000000000,2014,
PRJNA633996,SAMN14997108,100.0,0.0,100.0,4,312313,16,99.8,1280.59440,2766255,Staphylococcus aureus CFSA14SA006,Good,,,,,,,,,JABVLS000000000,2014,
PRJNA633996,SAMN14997105,100.0,0.0,100.0,5,167401,34,99.9,1280.59441,2788208,Staphylococcus aureus CFSA14SA002,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLV000000000,2014,
PRJNA633996,SAMN14997109,100.0,0.0,100.0,6,167520,34,99.8,1280.59442,2756404,Staphylococcus aureus CFSA14SA007,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLR000000000,2014,
PRJNA633996,SAMN14997101,100.0,0.0,100.0,7,122398,44,99.6,1280.59443,2722418,Staphylococcus aureus CFSA13SA040,Good,MLST.Staphylococcus_aureus.1821,,,,,,,,JABVLZ000000000,2013,
PRJNA633996,SAMN14997107,100.0,0.0,100.0,6,167683,34,99.8,1280.59444,2755244,Staphylococcus aureus CFSA14SA005,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLT000000000,2014,
PRJNA633996,SAMN14997106,100.0,0.0,100.0,6,153593,35,99.8,1280.59445,2755831,Staphylococcus aureus CFSA14SA003,Good,,,,,,,,,JABVLU000000000,2014,
PRJNA633996,SAMN14997104,100.0,0.0,100.0,5,167401,34,99.9,1280.59446,2787626,Staphylococcus aureus CFSA14SA001,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLW000000000,2014,
PRJNA633996,SAMN14997103,100.0,0.0,100.0,7,127921,40,99.7,1280.59447,2769946,Staphylococcus aureus CFSA13SA042,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVLX000000000,2013,
PRJNA633996,SAMN14997102,100.0,0.0,100.0,5,233503,41,99.8,1280.59448,2852825,Staphylococcus aureus CFSA13SA041,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVLY000000000,2013,
PRJNA633996,SAMN15184477,100.0,0.0,100.0,2,939248,10,99.9,1280.59449,2809259,Staphylococcus aureus CFSA16SA059,Good,MLST.Staphylococcus_aureus.1,,,,,,,,JABVMS000000000,2016,
PRJNA633996,SAMN15184475,100.0,0.0,100.0,6,167366,39,99.9,1280.59450,2768987,Staphylococcus aureus CFSA15SA081,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVMU000000000,2015,
PRJNA633996,SAMN15184476,99.6,0.0,99.9,6,147685,43,99.6,1280.59451,2786590,Staphylococcus aureus CFSA15SA094,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVMT000000000,2015,
PRJNA633996,SAMN15184473,99.6,0.0,99.9,6,154608,41,99.7,1280.59452,2787883,Staphylococcus aureus CFSA13SA018,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVMV000000000,2013,
PRJNA633996,SAMN15184471,100.0,0.0,100.0,7,127786,46,99.7,1280.59453,2793549,Staphylococcus aureus CFSA12SA071,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVMX000000000,2012,
PRJNA633996,SAMN15184470,99.6,0.0,99.9,6,153306,47,99.6,1280.59454,2792862,Staphylococcus aureus CFSA12SA068,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVMY000000000,2012,
PRJNA633996,SAMN15184472,100.0,0.0,100.0,7,148578,35,99.9,1280.59455,2779428,Staphylococcus aureus CFSA13SA001,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVMW000000000,2013,
PRJNA633996,SAMN15184469,100.0,0.2,100.0,5,260159,48,99.7,1280.59456,2800731,Staphylococcus aureus CFSA12SA067,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVMZ000000000,2012,
PRJNA633996,SAMN15184467,100.0,0.0,100.0,3,382562,38,99.8,1280.59457,2794552,Staphylococcus aureus CFSA12SA065,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNB000000000,2012,
PRJNA633996,SAMN15184468,100.0,0.0,100.0,3,382562,38,99.6,1280.59458,2797687,Staphylococcus aureus CFSA12SA066,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNA000000000,2012,
PRJNA633996,SAMN15184464,100.0,0.0,100.0,7,127654,46,99.7,1280.59459,2814430,Staphylococcus aureus CFSA12SA061,Good,MLST.Staphylococcus_aureus.338,,,,,,,,JABVNE000000000,2012,
PRJNA633996,SAMN15184466,99.8,0.2,100.0,5,200946,44,99.7,1280.59460,2901372,Staphylococcus aureus CFSA12SA064,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNC000000000,2012,
PRJNA633996,SAMN15184465,100.0,0.0,100.0,7,127745,46,99.7,1280.59461,2816171,Staphylococcus aureus CFSA12SA062,Good,MLST.Staphylococcus_aureus.338,,,,,,,,JABVND000000000,2012,
PRJNA633996,SAMN15184463,100.0,0.0,100.0,3,371360,33,99.7,1280.59462,2802324,Staphylococcus aureus CFSA12SA058,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNF000000000,2012,
PRJNA633996,SAMN15184462,100.0,0.0,100.0,4,233255,35,99.8,1280.59463,2791994,Staphylococcus aureus CFSA12SA057,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNG000000000,2012,
PRJNA633996,SAMN15184461,100.0,0.0,100.0,4,227978,35,99.8,1280.59464,2762294,Staphylococcus aureus CFSA12SA053,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNH000000000,2012,
PRJNA633996,SAMN15184459,100.0,0.0,99.9,6,153217,56,99.6,1280.59465,2809715,Staphylococcus aureus CFSA12SA030,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNJ000000000,2012,
PRJNA633996,SAMN15184457,100.0,0.0,100.0,3,410286,34,99.8,1280.59466,2804011,Staphylococcus aureus CFSA12SA016,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNL000000000,2012,
PRJNA633996,SAMN15184458,100.0,0.0,100.0,5,216424,44,99.8,1280.59467,2762993,Staphylococcus aureus CFSA12SA018,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNK000000000,2012,
PRJNA633996,SAMN15184456,100.0,0.0,100.0,5,224443,37,99.8,1280.59468,2792666,Staphylococcus aureus CFSA12SA013,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNM000000000,2012,
PRJNA633996,SAMN15184460,100.0,0.0,100.0,5,225413,42,99.7,1280.59469,2813034,Staphylococcus aureus CFSA12SA042,Good,MLST.Staphylococcus_aureus.1376,,,,,,,,JABVNI000000000,2012,
PRJNA633996,SAMN15184455,100.0,0.0,100.0,5,263225,34,99.8,1280.59470,2759528,Staphylococcus aureus CFSA12SA010,Good,MLST.Staphylococcus_aureus.9,,,,,,,,JABVNN000000000,2012,
PRJNA633996,SAMN14997546,100.0,0.0,99.9,3,325714,20,99.9,1280.59471,2695592,Staphylococcus aureus CLSA92,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVNO000000000,2015,
PRJNA633996,SAMN14997545,100.0,0.0,100.0,2,694666,16,99.9,1280.59472,2723080,Staphylococcus aureus CLSA91,Good,MLST.Staphylococcus_aureus.88,,,,,,,,JABVNP000000000,2015,
PRJNA633996,SAMN14997543,100.0,0.0,100.0,6,147763,40,99.6,1280.59473,2765504,Staphylococcus aureus CLSA87,Good,MLST.Staphylococcus_aureus.59,,,,,,,,JABVNR000000000,2015,
PRJNA633996,SAMN14997528,99.2,0.0,100.0,3,410567,16,99.9,1280.59474,2633101,Staphylococcus aureus CLSA72,Good,MLST.Staphylococcus_aureus.398,,,,,,,,JABVOG000000000,2015,
PRJNA633996,SAMN14997527,100.0,0.0,100.0,5,253635,22,99.9,1280.59475,2751400,Staphylococcus aureus CLSA71,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVOH000000000,2015,
PRJNA633996,SAMN14997524,100.0,0.0,100.0,2,706043,15,99.9,1280.59476,2756849,Staphylococcus aureus CLSA68,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVOK000000000,2015,
PRJNA633996,SAMN14997525,100.0,0.2,100.0,4,283796,20,99.9,1280.59477,2747132,Staphylococcus aureus CLSA69,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVOJ000000000,2015,
PRJNA633996,SAMN14997521,100.0,0.0,100.0,2,757085,14,99.8,1280.59478,2784931,Staphylococcus aureus CLSA65,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVON000000000,2015,
PRJNA633996,SAMN14997523,100.0,0.0,100.0,4,254552,40,99.7,1280.59479,2812011,Staphylococcus aureus CLSA67,Good,MLST.Staphylococcus_aureus.630,,,,,,,,JABVOL000000000,2015,
PRJNA633996,SAMN14997519,100.0,0.0,100.0,4,312967,18,99.9,1280.59480,2725291,Staphylococcus aureus CLSA63,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVOP000000000,2015,
PRJNA633996,SAMN14997529,100.0,0.2,100.0,2,563930,15,99.7,1280.59481,2727404,Staphylococcus aureus CLSA73,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVOF000000000,2015,
PRJNA633996,SAMN14997518,100.0,0.0,100.0,2,1028971,14,99.9,1280.59482,2835748,Staphylococcus aureus CLSA62,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVOQ000000000,2015,
PRJNA633996,SAMN14997542,100.0,0.0,100.0,2,707052,15,99.9,1280.59483,2756570,Staphylococcus aureus CLSA86,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVNS000000000,2015,
PRJNA633996,SAMN14997541,100.0,0.2,100.0,2,757405,24,99.7,1280.59484,2823888,Staphylococcus aureus CLSA85,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVNT000000000,2015,
PRJNA633996,SAMN14997540,100.0,0.0,100.0,3,388062,16,99.6,1280.59485,2741714,Staphylococcus aureus CLSA84,Good,MLST.Staphylococcus_aureus.6,,,,,,,,JABVNU000000000,2015,
PRJNA633996,SAMN14997544,100.0,0.0,100.0,2,646629,19,99.9,1280.59486,2715201,Staphylococcus aureus CLSA90,Good,MLST.Staphylococcus_aureus.2315,,,,,,,,JABVNQ000000000,2015,
PRJNA633996,SAMN14997539,100.0,0.0,100.0,3,483713,24,99.9,1280.59487,2751241,Staphylococcus aureus CLSA83,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVNV000000000,2015,
PRJNA633996,SAMN14997538,100.0,0.2,99.9,7,132441,49,99.5,1280.59488,3031092,Staphylococcus aureus CLSA82,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVNW000000000,2015,
PRJNA633996,SAMN14997535,100.0,0.0,100.0,3,468155,19,99.9,1280.59489,2783989,Staphylococcus aureus CLSA79,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVNZ000000000,2015,
PRJNA633996,SAMN14997537,100.0,0.0,100.0,8,104543,40,99.5,1280.59490,2735364,Staphylococcus aureus CLSA81,Good,MLST.Staphylococcus_aureus.121,,,,,,,,JABVNX000000000,2015,
PRJNA633996,SAMN14997536,100.0,0.0,100.0,7,145014,49,99.6,1280.59491,2800131,Staphylococcus aureus CLSA80,Good,MLST.Staphylococcus_aureus.2829,,,,,,,,JABVNY000000000,2015,
PRJNA633996,SAMN14997534,100.0,0.0,100.0,6,145207,34,99.5,1280.59492,2734072,Staphylococcus aureus CLSA78,Good,MLST.Staphylococcus_aureus.121,,,,,,,,JABVOA000000000,2015,
PRJNA633996,SAMN14997532,100.0,0.0,100.0,2,757084,13,99.8,1280.59493,2759055,Staphylococcus aureus CLSA76,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVOC000000000,2015,
PRJNA633996,SAMN14997533,100.0,0.0,100.0,3,410809,18,99.8,1280.59494,2712793,Staphylococcus aureus CLSA77,Good,MLST.Staphylococcus_aureus.398,,,,,,,,JABVOB000000000,2015,
PRJNA633996,SAMN14997531,100.0,0.0,100.0,4,239366,21,99.8,1280.59495,2765529,Staphylococcus aureus CLSA75,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVOD000000000,2015,
PRJNA633996,SAMN14997526,100.0,0.0,100.0,3,277235,18,99.9,1280.59496,2752265,Staphylococcus aureus CLSA70,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVOI000000000,2015,
PRJNA633996,SAMN14997530,100.0,0.0,100.0,2,1029086,8,99.9,1280.59497,2706350,Staphylococcus aureus CLSA74,Good,MLST.Staphylococcus_aureus.1920,,,,,,,,JABVOE000000000,2015,
PRJNA633996,SAMN14997516,100.0,0.0,100.0,4,252259,18,99.9,1280.59498,2646652,Staphylococcus aureus CLSA60,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVOS000000000,2015,
PRJNA633996,SAMN14997522,100.0,0.2,100.0,2,402747,10,99.9,1280.59499,2731054,Staphylococcus aureus CLSA66,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVOM000000000,2015,
PRJNA633996,SAMN14997520,100.0,0.0,100.0,3,318698,16,99.9,1280.59500,2684756,Staphylococcus aureus CLSA64,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVOO000000000,2015,
PRJNA633996,SAMN14997517,100.0,0.0,100.0,3,410511,16,99.8,1280.59501,2659945,Staphylococcus aureus CLSA61,Good,MLST.Staphylococcus_aureus.398,,,,,,,,JABVOR000000000,2015,
PRJNA633996,SAMN14997514,100.0,0.0,100.0,3,410715,18,99.9,1280.59502,2708381,Staphylococcus aureus CLSA58,Good,,,,,,,,,JABVOU000000000,2015,
PRJNA633996,SAMN14997515,100.0,0.0,100.0,3,410615,17,99.9,1280.59503,2707537,Staphylococcus aureus CLSA59,Good,,,,,,,,,JABVOT000000000,2015,
PRJNA633996,SAMN14997512,100.0,0.2,100.0,4,316243,14,99.8,1280.59504,2728881,Staphylococcus aureus CLSA56,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVOW000000000,2015,
PRJNA633996,SAMN14997513,100.0,0.0,100.0,3,479766,15,99.9,1280.59505,2693598,Staphylococcus aureus CLSA57,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVOV000000000,2015,
PRJNA633996,SAMN14997510,100.0,0.0,100.0,3,319565,16,99.9,1280.59506,2686438,Staphylococcus aureus CLSA54,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVOY000000000,2015,
PRJNA633996,SAMN14997511,100.0,0.0,100.0,3,319082,16,99.9,1280.59507,2688156,Staphylococcus aureus CLSA55,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVOX000000000,2015,
PRJNA633996,SAMN14997508,100.0,0.2,99.9,8,132441,56,99.6,1280.59508,3047491,Staphylococcus aureus CLSA52,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVPA000000000,2015,
PRJNA633996,SAMN14997509,100.0,0.0,99.9,6,132441,48,99.6,1280.59509,2958537,Staphylococcus aureus CLSA53,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVOZ000000000,2015,
PRJNA633996,SAMN14997507,100.0,0.0,100.0,2,563704,16,99.8,1280.59510,2833322,Staphylococcus aureus CLSA51,Good,MLST.Staphylococcus_aureus.188,,,,,,,,JABVPB000000000,2015,
PRJNA633996,SAMN14997505,99.8,0.2,99.9,2,618478,10,99.6,1280.59511,2714205,Staphylococcus aureus CLSA49,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVPD000000000,2015,
PRJNA633996,SAMN14997503,100.0,0.0,100.0,3,488042,11,99.9,1280.59512,2711402,Staphylococcus aureus CLSA47,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVPF000000000,2015,
PRJNA633996,SAMN14997506,100.0,0.0,100.0,3,410660,16,99.9,1280.59513,2662168,Staphylococcus aureus CLSA50,Good,MLST.Staphylococcus_aureus.398,,,,,,,,JABVPC000000000,2015,
PRJNA633996,SAMN14997504,100.0,0.0,99.9,7,143994,51,99.5,1280.59514,3016140,Staphylococcus aureus CLSA48,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVPE000000000,2015,
PRJNA633996,SAMN14997499,100.0,0.0,100.0,3,319565,16,99.9,1280.59515,2688754,Staphylococcus aureus CLSA43,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVPJ000000000,2015,
PRJNA633996,SAMN14997502,100.0,0.0,100.0,3,475345,15,99.9,1280.59516,2688104,Staphylococcus aureus CLSA46,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVPG000000000,2015,
PRJNA633996,SAMN14997501,100.0,0.0,100.0,3,319565,16,99.9,1280.59517,2685850,Staphylococcus aureus CLSA45,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVPH000000000,2015,
PRJNA633996,SAMN14997500,100.0,0.0,100.0,2,593892,13,99.8,1280.59518,2681200,Staphylococcus aureus CLSA44,Good,MLST.Staphylococcus_aureus.72,,,,,,,,JABVPI000000000,2015,
PRJNA633996,SAMN14997498,100.0,0.0,100.0,3,479866,14,99.9,1280.59519,2692535,Staphylococcus aureus CLSA42,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVPK000000000,2015,
PRJNA633996,SAMN14997495,100.0,0.0,100.0,7,118834,55,100.0,1280.59520,2812299,Staphylococcus aureus CLSA39,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVPN000000000,2015,
PRJNA633996,SAMN14997497,100.0,0.2,100.0,3,355644,14,99.9,1280.59521,2712948,Staphylococcus aureus CLSA41,Good,MLST.Staphylococcus_aureus.7,,,,,,,,JABVPL000000000,2015,
PRJNA633996,SAMN14997496,100.0,0.0,100.0,7,120481,54,99.9,1280.59522,2780472,Staphylococcus aureus CLSA40,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVPM000000000,2015,
PRJNA633996,SAMN14997494,100.0,0.0,100.0,4,316225,21,99.9,1280.59523,2743484,Staphylococcus aureus CLSA38,Good,MLST.Staphylococcus_aureus.5,,,,,,,,JABVPO000000000,2015,
PRJNA633996,SAMN14997492,100.0,0.0,99.9,6,142995,49,99.5,1280.59524,3035778,Staphylococcus aureus CLSA36,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVPQ000000000,2015,
PRJNA633996,SAMN14997490,100.0,0.0,99.9,5,143039,44,99.6,1280.59525,2957981,Staphylococcus aureus CLSA34,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVPS000000000,2015,
PRJNA633996,SAMN14997491,100.0,0.0,99.9,6,172043,43,99.5,1280.59526,2981290,Staphylococcus aureus CLSA35,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVPR000000000,2015,
PRJNA633996,SAMN14997493,100.0,0.0,100.0,3,318625,16,99.9,1280.59527,2692033,Staphylococcus aureus CLSA37,Good,MLST.Staphylococcus_aureus.15,,,,,,,,JABVPP000000000,2015,
PRJNA633996,SAMN14997487,100.0,0.2,99.9,6,132441,44,99.5,1280.59528,2956747,Staphylococcus aureus CLSA31,Good,MLST.Staphylococcus_aureus.239,,,,,,,,JABVPV000000000,2015,
