genome_id,genome_name,antibiotic,drug_class,final_label,n_lab_records,pubmed_ids,laboratory_typing_method,testing_standard
1280.9975,Staphylococcus aureus C00013176,erythromycin,MACROLIDE (ermA/ermC/msrA),resistant,1,26686880,,
1280.9976,Staphylococcus aureus C00013177,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9977,Staphylococcus aureus C00013182,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9978,Staphylococcus aureus C00013184,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9979,Staphylococcus aureus C00013185,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9980,Staphylococcus aureus C00013187,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9981,Staphylococcus aureus C00013190,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9982,Staphylococcus aureus C00013192,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9983,Staphylococcus aureus C00013193,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9984,Staphylococcus aureus C00013194,erythromycin,MACROLIDE (ermA/ermC/msrA),resistant,1,26686880,,
1280.9985,Staphylococcus aureus C00013197,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9986,Staphylococcus aureus C00013198,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9987,Staphylococcus aureus C00013200,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9988,Staphylococcus aureus C00013207,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9989,Staphylococcus aureus C00013209,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9990,Staphylococcus aureus C00013208,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9991,Staphylococcus aureus C00013211,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9992,Staphylococcus aureus C00013213,erythromycin,MACROLIDE (ermA/ermC/msrA),resistant,1,26686880,,
1280.9993,Staphylococcus aureus C00013216,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9994,Staphylococcus aureus C00013218,erythromycin,MACROLIDE (ermA/ermC/msrA),resistant,1,26686880,,
1280.9995,Staphylococcus aureus C00013219,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9996,Staphylococcus aureus C00013220,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9997,Staphylococcus aureus C00013221,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9998,Staphylococcus aureus C00013234,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.9999,Staphylococcus aureus C00013235,erythromycin,MACROLIDE (ermA/ermC/msrA),susceptible,1,26686880,,
1280.10000,Staphylococcus aureus C00013237,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10001,Staphylococcus aureus C00013238,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10002,Staphylococcus aureus C00013241,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10003,Staphylococcus aureus C00013242,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10004,Staphylococcus aureus C00013244,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10005,Staphylococcus aureus C00013245,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10006,Staphylococcus aureus C00013246,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10007,Staphylococcus aureus C00013247,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10008,Staphylococcus aureus C00013251,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10009,Staphylococcus aureus C00013313,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10010,Staphylococcus aureus C00013322,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10011,Staphylococcus aureus C00013321,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10012,Staphylococcus aureus C00013323,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10013,Staphylococcus aureus C00013327,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10014,Staphylococcus aureus C00013328,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10015,Staphylococcus aureus C00013329,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10016,Staphylococcus aureus C00013332,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10017,Staphylococcus aureus C00013333,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10018,Staphylococcus aureus C00013334,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10019,Staphylococcus aureus C00013335,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10020,Staphylococcus aureus C00013339,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10021,Staphylococcus aureus C00013342,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10022,Staphylococcus aureus C00013343,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10023,Staphylococcus aureus C00013347,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10024,Staphylococcus aureus C00013350,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10025,Staphylococcus aureus C00013351,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10026,Staphylococcus aureus C00013357,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10027,Staphylococcus aureus C00013358,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10028,Staphylococcus aureus C00013359,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10029,Staphylococcus aureus C00013363,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10030,Staphylococcus aureus C00013367,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10031,Staphylococcus aureus C00013364,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10032,Staphylococcus aureus C00013371,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10033,Staphylococcus aureus C00013373,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10034,Staphylococcus aureus C00013374,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10035,Staphylococcus aureus C00013376,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10036,Staphylococcus aureus C00013377,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10037,Staphylococcus aureus C00013382,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10038,Staphylococcus aureus C00013384,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10039,Staphylococcus aureus C00013388,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10040,Staphylococcus aureus C00013390,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10041,Staphylococcus aureus C00013391,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10042,Staphylococcus aureus C00013393,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10043,Staphylococcus aureus C00013394,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10044,Staphylococcus aureus C00013395,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10045,Staphylococcus aureus C00013396,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10046,Staphylococcus aureus C00013402,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10047,Staphylococcus aureus C00013404,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10048,Staphylococcus aureus C00013406,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10049,Staphylococcus aureus C00013408,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26686880,,
1280.10948,Staphylococcus aureus strain 3688STDY6124971,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.10994,Staphylococcus aureus strain 3688STDY6124848,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11011,Staphylococcus aureus strain 3688STDY6124900,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11024,Staphylococcus aureus strain 3688STDY6124922,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11026,Staphylococcus aureus strain 3688STDY6124923,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11029,Staphylococcus aureus strain 3688STDY6124926,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11030,Staphylococcus aureus strain 3688STDY6124927,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11031,Staphylococcus aureus strain 3688STDY6124929,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11032,Staphylococcus aureus strain 3688STDY6124930,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11033,Staphylococcus aureus strain 3688STDY6124931,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11036,Staphylococcus aureus strain 3688STDY6124933,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),resistant,1,26806258,,
1280.11037,Staphylococcus aureus strain 3688STDY6124934,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11038,Staphylococcus aureus strain 3688STDY6124935,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11039,Staphylococcus aureus strain 3688STDY6124936,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11040,Staphylococcus aureus strain 3688STDY6124937,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11042,Staphylococcus aureus strain 3688STDY6124878,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11043,Staphylococcus aureus strain 3688STDY6124939,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11049,Staphylococcus aureus strain 3688STDY6124949,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11050,Staphylococcus aureus strain 3688STDY6124879,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11054,Staphylococcus aureus strain 3688STDY6124957,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11118,Staphylococcus aureus strain 3688STDY6124966,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11150,Staphylococcus aureus strain 3688STDY6125057,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11151,Staphylococcus aureus strain 3688STDY6125107,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11152,Staphylococcus aureus strain 3688STDY6125053,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11153,Staphylococcus aureus strain 3688STDY6125103,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11154,Staphylococcus aureus strain 3688STDY6125102,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11155,Staphylococcus aureus strain 3688STDY6125058,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11156,Staphylococcus aureus strain 3688STDY6124951,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11157,Staphylococcus aureus strain 3688STDY6124950,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11158,Staphylococcus aureus strain 3688STDY6124948,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11159,Staphylococcus aureus strain 3688STDY6124940,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11160,Staphylococcus aureus strain 3688STDY6124928,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11161,Staphylococcus aureus strain 3688STDY6124876,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11162,Staphylococcus aureus strain 3688STDY6124918,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11164,Staphylococcus aureus strain 3688STDY6124909,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11165,Staphylococcus aureus strain 3688STDY6124896,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11166,Staphylococcus aureus strain 3688STDY6124894,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11167,Staphylococcus aureus strain 3688STDY6124893,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11168,Staphylococcus aureus strain 3688STDY6124892,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11169,Staphylococcus aureus strain 3688STDY6124891,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11170,Staphylococcus aureus strain 3688STDY6124882,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11171,Staphylococcus aureus strain 3688STDY6124883,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11172,Staphylococcus aureus strain 3688STDY6124881,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11173,Staphylococcus aureus strain 3688STDY6124871,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11174,Staphylococcus aureus strain 3688STDY6124867,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11175,Staphylococcus aureus strain 3688STDY6124853,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11176,Staphylococcus aureus strain 3688STDY6124856,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11177,Staphylococcus aureus strain 3688STDY6124851,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11178,Staphylococcus aureus strain 3688STDY6124846,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11179,Staphylococcus aureus strain 3688STDY6124842,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11180,Staphylococcus aureus strain 3688STDY6124828,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11181,Staphylococcus aureus strain 3688STDY6124839,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11182,Staphylococcus aureus strain 3688STDY6124822,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11183,Staphylococcus aureus strain 3688STDY6124816,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11184,Staphylococcus aureus strain 3688STDY6124813,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11185,Staphylococcus aureus strain 3688STDY6125044,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11186,Staphylococcus aureus strain 3688STDY6125040,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11187,Staphylococcus aureus strain 3688STDY6125030,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11188,Staphylococcus aureus strain 3688STDY6125028,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11189,Staphylococcus aureus strain 3688STDY6125021,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11190,Staphylococcus aureus strain 3688STDY6125017,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11191,Staphylococcus aureus strain 3688STDY6125002,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11192,Staphylococcus aureus strain 3688STDY6124994,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11193,Staphylococcus aureus strain 3688STDY6124991,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11194,Staphylococcus aureus strain 3688STDY6124985,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11196,Staphylococcus aureus strain 3688STDY6124987,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11197,Staphylococcus aureus strain 3688STDY6124972,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11198,Staphylococcus aureus strain 3688STDY6124969,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11199,Staphylococcus aureus strain 3688STDY6124960,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11200,Staphylococcus aureus strain 3688STDY6125142,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11201,Staphylococcus aureus strain 3688STDY6125056,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11202,Staphylococcus aureus strain 3688STDY6125055,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11203,Staphylococcus aureus strain 3688STDY6125054,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11204,Staphylococcus aureus strain 3688STDY6125104,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11205,Staphylococcus aureus strain 3688STDY6125101,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11206,Staphylococcus aureus strain 3688STDY6125052,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11207,Staphylococcus aureus strain 3688STDY6125051,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11208,Staphylococcus aureus strain 3688STDY6125050,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11209,Staphylococcus aureus strain 3688STDY6125060,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11210,Staphylococcus aureus strain 3688STDY6125049,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11211,Staphylococcus aureus strain 3688STDY6125059,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11212,Staphylococcus aureus strain 3688STDY6124880,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11213,Staphylococcus aureus strain 3688STDY6124958,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11214,Staphylococcus aureus strain 3688STDY6124956,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11215,Staphylococcus aureus strain 3688STDY6124955,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),resistant,1,26806258,,
1280.11216,Staphylococcus aureus strain 3688STDY6124952,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11217,Staphylococcus aureus strain 3688STDY6124947,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11218,Staphylococcus aureus strain 3688STDY6124946,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11219,Staphylococcus aureus strain 3688STDY6124945,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),resistant,1,26806258,,
1280.11220,Staphylococcus aureus strain 3688STDY6124944,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11221,Staphylococcus aureus strain 3688STDY6124943,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11222,Staphylococcus aureus strain 3688STDY6124942,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11223,Staphylococcus aureus strain 3688STDY6124938,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),resistant,1,26806258,,
1280.11224,Staphylococcus aureus strain 3688STDY6124932,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
1280.11225,Staphylococcus aureus strain 3688STDY6124877,gentamicin,AMINOGLYCOSIDE (aac(6')-aph(2'')),susceptible,1,26806258,,
